_x         _y     pmRApmDEcor   PlxpmRAcor   PlxpmDEcor   Nper   RA_ICRS     e_RA_ICRS      DE_ICRS   e_DE_ICRS               Source           Plx     e_Plx         pmRA   e_pmRA         pmDE   e_pmDE        RUWE         Gmag       e_Gmag        BPmag      e_BPmag        RPmag      e_RPmag         BPRP      RVDR2  e_RVDR2  E(BP/RP)          RFG         RFBP         RFRP           nueff         pscol       ELAT            Solved          Pmemb      
 0.4593   -0.9739   -0.0883    0.0000   -0.0125   23    96.61582287437    0.0570   -10.07772180786    0.0577   1111111111111111111       0.3563   0.0468      -0.179   0.048       0.576   0.042      1.000   16.169006    0.000172   16.676303    0.004195   15.624472    0.003288   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 1.7736    0.5847   -0.0940    0.0966    0.2104   23    96.63806745694    0.0570   -10.05174561050    0.0577   1111111111111111111       0.1779   0.0602      -0.401   0.062       0.388   0.054      1.000   16.662064    0.000220   17.244677    0.006500   16.048531    0.004464   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 2.6394    1.5393   -0.1185    0.0116    0.1220   23    96.65272085271    0.0570   -10.03583535091    0.0577   1111111111111111111       0.3083   0.1052      -0.363   0.108       0.480   0.094      1.000   17.663747    0.000376   18.291476    0.015535   17.015019    0.009565   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-3.0323   -2.2974   -0.0122    0.1709    0.1701   23    96.55671315135    0.0570   -10.09978146253    0.0577   1111111111111111111       0.2004   0.1222      -0.461   0.126       0.710   0.109      1.000   17.909493    0.000433   18.564046    0.019680   17.239353    0.011524   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-1.5358   -1.9399   -0.0526   -0.2259    0.0860   23    96.58204770918    0.0570   -10.09382261166    0.0577   1111111111111111111       0.3216   0.0977      -0.261   0.101       0.374   0.087      1.000   17.539045    0.000351   18.159254    0.013877   16.894591    0.008670   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-0.3474    0.8567   -0.0833    0.0358   -0.0100   23    96.60216702942    0.0570   -10.04721162485    0.0577   1111111111111111111       0.2035   0.0383      -0.635   0.039       0.467   0.034      1.000   15.762358    0.000141   16.240248    0.003060   15.247316    0.002540   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 2.5516   -0.2124   -0.1402   -0.1029    0.2136   23    96.65123878285    0.0570   -10.06503072715    0.0577   1111111111111111111       0.3408   0.0490      -0.162   0.051       0.496   0.044      1.000   16.263600    0.000180   16.824153    0.004685   15.669670    0.003389   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-1.7595    0.8531   -0.0757   -0.1113    0.2193   23    96.57826617371    0.0570   -10.04727205642    0.0577   1111111111111111111       0.2455   0.0806      -0.177   0.083       0.419   0.072      1.000   17.203981    0.000292   17.786682    0.010123   16.591691    0.006794   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-1.3415    2.3908    0.0174    0.1652    0.2245   23    96.58534255422    0.0570   -10.02164520865    0.0577   1111111111111111111       0.3739   0.1014      -0.180   0.104       0.476   0.090      1.000   17.601469    0.000363   18.224762    0.014674   16.955447    0.009111   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-3.0169    2.6186   -0.0523   -0.0835    0.1146   23    96.55698660710    0.0570   -10.01784937326    0.0577   1111111111111111111       0.3352   0.1254      -0.038   0.129       0.496   0.112      1.000   17.950664    0.000444   18.609810    0.020485   17.276727    0.011891   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-0.7020   -0.1423   -0.0680    0.0419    0.2644   23    96.59616361079    0.0570   -10.06386189138    0.0577   1111111111111111111       0.3131   0.0314      -0.419   0.032       0.495   0.028      1.000   15.345500    0.000115   15.809846    0.002286   14.843516    0.001959   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-0.6256   -0.0474    0.0828    0.0799    0.2110   23    96.59745842821    0.0570   -10.06228052274    0.0577   1111111111111111111       0.3044   0.0216      -0.196   0.022       0.498   0.019      1.000   14.514791    0.000078   15.072386    0.001448   13.924655    0.001143   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-0.6242    1.3290   -0.1707    0.0249    0.0935   23    96.59748162656    0.0570   -10.03934015918    0.0577   1111111111111111111       0.2922   0.0581      -0.352   0.060       0.331   0.052      1.000   16.596039    0.000212   17.128686    0.005935   16.026995    0.004402   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 2.3808   -1.9158   -0.0761    0.0098    0.3461   23    96.64835069596    0.0570   -10.09342219713    0.0577   1111111111111111111       0.3361   0.0750      -0.334   0.077       0.572   0.067      1.000   17.072341    0.000272   17.715665    0.009522   16.411058    0.005870   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 1.0966    3.2317   -0.0475    0.1520    0.1701   23    96.62660653328    0.0570   -10.00763309174    0.0577   1111111111111111111       0.3516   0.1197      -0.184   0.123       0.471   0.106      1.000   17.874995    0.000425   18.530402    0.019115   17.203565    0.011184   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-1.8221    1.4869    0.0087   -0.0989    0.1722   23    96.57720754689    0.0570   -10.03670958135    0.0577   1111111111111111111       0.2996   0.0897      -0.345   0.092       0.400   0.080      1.000   17.391533    0.000323   17.991645    0.012029   16.764471    0.007802   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 2.8796    1.6389   -0.0197   -0.0367    0.1129   23    96.65678629077    0.0570   -10.03417612624    0.0577   1111111111111111111       0.3165   0.1171      -0.178   0.121       0.534   0.104      1.000   17.839845    0.000416   18.486630    0.018393   17.176130    0.010930   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-0.3455    0.7421   -0.0106   -0.0432    0.2444   23    96.60219948504    0.0570   -10.04912213035    0.0577   1111111111111111111       0.3432   0.0302      -0.272   0.031       0.441   0.027      1.000   15.258172    0.000111   15.739604    0.002184   14.738959    0.001836   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 0.8782   -1.5558   -0.0258   -0.0953    0.1823   23    96.62291294545    0.0570   -10.08742107083    0.0577   1111111111111111111       0.3688   0.0636      -0.173   0.066       0.355   0.057      1.000   16.769032    0.000232   17.314565    0.006879   16.188318    0.004969   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 0.1307    0.1374   -0.0847    0.1455    0.0553   23    96.61025960030    0.0570   -10.05920003952    0.0577   1111111111111111111       0.2920   0.0137      -0.269   0.014       0.451   0.012      1.000   13.406516    0.000046   14.131890    0.000863   12.680082    0.000598   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-1.4364   -1.6097    0.0974   -0.0970    0.1538   23    96.58373174745    0.0570   -10.08831922689    0.0577   1111111111111111111       0.2453   0.0824      -0.338   0.085       0.476   0.073      1.000   17.241570    0.000298   17.827771    0.010477   16.626430    0.006984   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 1.2466    1.4733   -0.1941   -0.0445    0.2263   23    96.62914651736    0.0570   -10.03693629207    0.0577   1111111111111111111       0.3162   0.0637      -0.210   0.066       0.521   0.057      1.000   16.771955    0.000232   17.365111    0.007158   16.149521    0.004815   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-0.6720   -1.6284   -0.1026    0.0813    0.2049   23    96.59667152908    0.0570   -10.08863062264    0.0577   1111111111111111111       0.2081   0.0633      -0.158   0.065       0.409   0.056      1.000   16.758197    0.000231   17.304316    0.006824   16.176654    0.004925   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 0.0370   -0.1918   -0.0592    0.0293    0.1911   23    96.60867362124    0.0570   -10.06468760920    0.0577   1111111111111111111       0.3151   0.0179      -0.335   0.018       0.412   0.016      1.000   14.073413    0.000063   14.900202    0.001310   13.280531    0.000804   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-0.1812    0.6597   -0.0737   -0.0436    0.0829   23    96.60498050634    0.0570   -10.05049582432    0.0577   1111111111111111111       0.3252   0.0308      -0.232   0.032       0.633   0.027      1.000   15.299270    0.000113   15.764060    0.002219   14.797323    0.001903   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-3.6798    0.5437   -0.0095   -0.0182    0.0624   23    96.54576122162    0.0570   -10.05242793775    0.0577   1111111111111111111       0.3091   0.0420      -0.077   0.043       0.597   0.037      1.000   15.953538    0.000154   16.481369    0.003633   15.389854    0.002793   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 0.7615    0.3085   -0.0185   -0.0633    0.2763   23    96.62093748373    0.0570   -10.05634766722    0.0577   1111111111111111111       0.2798   0.0329      -0.208   0.034       0.562   0.029      1.000   15.443197    0.000121   15.909380    0.002440   14.941104    0.002082   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-1.1151   -0.5042   -0.0450    0.1882    0.2006   23    96.58917183792    0.0570   -10.06989372742    0.0577   1111111111111111111       0.1537   0.0487      -0.378   0.050       0.408   0.043      1.000   16.251319    0.000179   16.759810    0.004465   15.705985    0.003483   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 0.2407    0.7793    0.0636    0.1138    0.1558   23    96.61212188533    0.0570   -10.04850129526    0.0577   1111111111111111111       0.2279   0.0309      -0.246   0.032       0.431   0.027      1.000   15.306181    0.000113   15.784216    0.002248   14.790158    0.001895   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-1.5086    0.9323    0.0340   -0.0111    0.1757   23    96.58251280042    0.0570   -10.04595132267    0.0577   1111111111111111111       0.2927   0.0637      -0.203   0.066       0.591   0.057      1.000   16.769764    0.000232   17.315357    0.006884   16.188997    0.004971   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-0.6225    1.3583   -0.0080   -0.1502    0.1415   23    96.59751089764    0.0570   -10.03885218225    0.0577   1111111111111111111       0.2055   0.0582      -0.156   0.060       0.489   0.052      1.000   16.600061    0.000213   17.137448    0.005978   16.025845    0.004398   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 1.5752    0.0875   -0.0509   -0.0771    0.1962   23    96.63471079933    0.0570   -10.06003236356    0.0577   1111111111111111111       0.2997   0.0258      -0.018   0.027       0.464   0.023      1.000   14.910850    0.000094   15.419177    0.001783   14.366265    0.001468   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 1.9736    1.2779   -0.1394    0.1103    0.1441   23    96.64145288240    0.0570   -10.04019238884    0.0577   1111111111111111111       0.3021   0.0942      -0.477   0.097       0.541   0.084      1.000   17.476653    0.000339   18.084667    0.013018   16.842966    0.008314   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-0.9194   -0.8576    0.0088    0.0710    0.3359   23    96.59248316157    0.0570   -10.07578332328    0.0577   1111111111111111111       0.2354   0.0546      -0.013   0.056       0.537   0.049      1.000   16.476061    0.000200   17.000066    0.005368   15.915033    0.004052   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-0.4169    0.4875   -0.0023   -0.0274    0.2729   23    96.60099052329    0.0570   -10.05336461467    0.0577   1111111111111111111       0.3089   0.0226      -0.341   0.023       0.584   0.020      1.000   14.617485    0.000082   15.154887    0.001520   14.045132    0.001222   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 0.4325   -1.5363    0.0162    0.0165    0.1455   23    96.61536838153    0.0570   -10.08709526597    0.0577   1111111111111111111       0.3133   0.0585      -0.358   0.060       0.431   0.052      1.000   16.608923    0.000214   17.142498    0.006000   16.039033    0.004441   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 0.4420   -1.6065   -0.0415   -0.0463   -0.0219   23    96.61552875490    0.0570   -10.08826615886    0.0577   1111111111111111111       0.2166   0.0345      -0.079   0.036       0.389   0.031      1.000   15.545597    0.000127   16.055889    0.002694   14.998297    0.002158   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-0.1152   -0.1898   -0.1135    0.1046    0.0983   23    96.60609698299    0.0570   -10.06465337305    0.0577   1111111111111111111       0.2319   0.0216      -0.199   0.022       0.395   0.019      1.000   14.516022    0.000078   15.072472    0.001448   13.927224    0.001144   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 1.2187   -1.7552   -0.0917    0.2192    0.1513   23    96.62867872662    0.0570   -10.09074472217    0.0577   1111111111111111111       0.2709   0.0820      -0.272   0.084       0.397   0.073      1.000   17.234326    0.000297   17.823974    0.010446   16.615508    0.006924   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 1.5795    1.0793    0.1410   -0.0440    0.1943   23    96.63478106131    0.0570   -10.04350254720    0.0577   1111111111111111111       0.2985   0.0706      -0.371   0.073       0.421   0.063      1.000   16.963656    0.000257   17.525081    0.008158   16.368825    0.005707   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 0.1623    1.1694   -0.1235    0.1604    0.0191   23    96.61079436163    0.0570   -10.04200084721    0.0577   1111111111111111111       0.1844   0.0482      -0.318   0.050       0.514   0.043      1.000   16.231198    0.000177   16.737885    0.004392   15.687843    0.003438   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-3.1610    1.1066    0.0695    0.0581    0.1076   23    96.55454412127    0.0570   -10.04304793607    0.0577   1111111111111111111       0.2570   0.1179      -0.392   0.121       0.525   0.105      1.000   17.850362    0.000419   18.512906    0.018832   17.172117    0.010893   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 0.5641   -0.6601   -0.0007   -0.0038    0.0707   23    96.61759624205    0.0570   -10.07249125983    0.0577   1111111111111111111       0.2723   0.0382      -0.316   0.039       0.636   0.034      1.000   15.755366    0.000140   16.232230    0.003043   15.241523    0.002530   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-1.3521   -1.8561    0.0562    0.0295    0.1452   23    96.58515778552    0.0570   -10.09242699200    0.0577   1111111111111111111       0.2866   0.0843      -0.120   0.087       0.527   0.075      1.000   17.282089    0.000304   17.884970    0.010997   16.651239    0.007123   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 2.5706   -1.7774   -0.1009    0.0428    0.1454   23    96.65156415000    0.0570   -10.09111432741    0.0577   1111111111111111111       0.2881   0.1103      -0.249   0.114       0.472   0.098      1.000   17.741185    0.000393   18.377017    0.016723   17.086385    0.010144   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-1.8113    2.6061    0.0248   -0.1683    0.2104   23    96.57739076023    0.0570   -10.01805788516    0.0577   1111111111111111111       0.3584   0.1164      -0.432   0.120       0.278   0.104      1.000   17.830740    0.000414   18.476509    0.018232   17.167865    0.010855   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 2.0317   -0.5606    0.0135   -0.1106    0.1343   23    96.64243931172    0.0570   -10.07083291842    0.0577   1111111111111111111       0.2186   0.0819      -0.374   0.084       0.524   0.073      1.000   17.232350    0.000296   17.817726    0.010389   16.617957    0.006937   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
-3.3521   -1.8084   -0.0741   -0.1396    0.3385   23    96.55130116301    0.0570   -10.09163102438    0.0577   1111111111111111111       0.2777   0.0769      -0.364   0.079       0.468   0.068      1.000   17.118773    0.000279   17.768797    0.009952   16.452265    0.006060   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 0.9593    1.4421   -0.0349    0.0174    0.2204   23    96.62428419714    0.0570   -10.03745639805    0.0577   1111111111111111111       0.2449   0.0622      -0.171   0.064       0.535   0.055      1.000   16.726774    0.000227   17.268867    0.006633   16.149124    0.004824   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 0.6532   -0.0716   -0.0841   -0.1260    0.1025   23    96.61910425114    0.0570   -10.06268342496    0.0577   1111111111111111111       0.1884   0.0259      -0.306   0.027       0.406   0.023      1.000   14.919382    0.000094   15.401977    0.001764   14.399825    0.001498   258.523222      9.99    9.99    1.333    1656.197     258.523     481.708    1.3780440    1.3044540   -33.32212830663   31   1.00 
 1.5448   -1.0951    0.0174    0.1042    0.2942   17    96.63419710401    0.0822   -10.07974265212    0.0845   3002876756376336512       0.7591   0.1005       1.068   0.107      -6.285   0.100      1.038   17.540201    0.003074   18.627003    0.031073   16.399412    0.017984    2.227591       nan     nan    1.470     796.299      35.083      61.113    1.3264618          nan   -33.33898603848   31   0.00 
 1.0784   -0.8675   -0.1297    0.0704    0.2989   18    96.62630247649    0.0395   -10.07594922882    0.0396   3002876760672222208       1.7699   0.0490       3.408   0.050     -21.839   0.053      0.974   16.325346    0.002821   17.181103    0.007276   15.409147    0.004858    1.771955       nan     nan    1.309    1798.791     161.573     273.015    1.3737749          nan   -33.33562565526   31   0.00 
 2.0790   -0.8178   -0.0673    0.0256    0.2443   18    96.64324050203    0.0238   -10.07511969225    0.0231   3002876760672221056       1.1693   0.0292       3.615   0.031       0.085   0.028      1.266   14.720461    0.002771   15.171412    0.003816   14.088309    0.002982    1.083103     79.62   26.91    1.232    3636.713     417.094    1031.498    1.4984424          nan   -33.33387998725   31   0.00 
 2.2854   -0.5496   -0.0511    0.0321    0.2036   18    96.64673258603    0.0695   -10.07065091073    0.0688   3002876790736081536       0.6329   0.0829      -1.294   0.092       0.606   0.084      1.003   17.378328    0.002962   18.498638    0.023923   16.323942    0.005378    2.174696       nan     nan    1.370     999.845      45.697     236.130    1.3105589          nan   -33.32922857185   31   0.00 
 0.2661   -0.8798   -0.0908    0.0946    0.2661   18    96.61255177532    0.0367   -10.07615406763    0.0362   3002876451434579072       1.1743   0.0452      -1.746   0.046      -3.673   0.045      1.027   16.055212    0.002817   16.671629    0.006220   15.307240    0.003551    1.364388       nan     nan    1.249    1857.929     195.326     494.342    1.4415967          nan   -33.33657323839   31   0.00 
 2.1222    0.3787   -0.1324    0.1048    0.1955   18    96.64396865747    0.0686   -10.05517878824    0.0690   3002876966830646528       0.3400   0.0827       0.629   0.090       0.631   0.086      1.128   17.149014    0.002949   17.940617    0.014792   16.243177    0.006363    1.697439       nan     nan    1.319    1033.483      74.742     189.845    1.3860750          nan   -33.31392986351   31   0.00 
 0.2400    0.1206   -0.0700    0.1358    0.3114   18    96.61211001394    0.0106   -10.05948013652    0.0106   3002877031253930368       2.1407   0.0135      24.325   0.013     -31.741   0.013      0.886   11.935777    0.002765   12.372222    0.002873   11.330291    0.002814    1.041931    -15.10    0.91    1.220    4746.055    1588.384    2952.541    1.5062771          nan   -33.31994822572   31   0.00 
 2.9314   -0.3914   -0.0566    0.0155    0.2021   18    96.65766785784    0.0812   -10.06801312316    0.0803   3002873840094455296       0.7129   0.0962       0.697   0.107      -1.857   0.099      1.032   17.641474    0.003669   19.082718    0.055112   16.498095    0.010339    2.584623       nan     nan    1.399     448.140      19.726     109.061    1.2648852          nan   -33.32600101722   31   0.00 
 1.2031    1.0034   -0.1017    0.1434    0.2312   18    96.62841049843    0.0215   -10.04476690595    0.0214   3002877069909862016       1.2843   0.0268       1.458   0.028      -0.905   0.027      0.998   15.059156    0.002817   15.540175    0.003968   14.411602    0.003362    1.128573       nan     nan    1.230    1852.393     384.860     578.963    1.4883972          nan   -33.30437639464   31   0.00 
 1.4122   -2.5512   -0.0456   -0.0183    0.3001   17    96.63195506713    0.0229   -10.10401291206    0.0231   3002873393418144768       1.9053   0.0293     -10.867   0.031     -11.345   0.032      1.236   14.787149    0.002790   15.315949    0.003105   14.064321    0.002957    1.251629     93.34    8.50    1.265    2459.408     797.399    1108.095    1.4625568          nan   -33.36334097135   31   0.00 
-0.4616   -0.6984   -0.0440   -0.0333    0.2212   18    96.60023365151    0.0220   -10.07312967553    0.0216   3002876653297127296       1.5249   0.0270      -1.159   0.029     -14.322   0.026      0.987   15.065573    0.002772   15.584751    0.003729   14.382930    0.002917    1.201821       nan     nan    1.239    3571.486     438.991    1275.345    1.4735156          nan   -33.33421771974   31   0.00 
-0.3495    0.1374   -0.0720    0.0494    0.2255   18    96.60213162624    0.0585   -10.05920038108    0.0582   3002876657593007488       1.4269   0.0704       2.840   0.076     -15.597   0.072      0.991   17.145502    0.002904   18.062626    0.010291   16.204638    0.006279    1.857988       nan     nan    1.313    1181.724     109.614     193.019    1.3630850          nan   -33.32020702794   31   0.00 
-0.1156    0.9895   -0.0784    0.0709    0.1931   18    96.60609106685    0.0763   -10.04499915080    0.0756   3002877099973748352       0.8605   0.0904       2.498   0.100      -1.154   0.093      0.926   17.590349    0.002978   18.617384    0.024744   16.552921    0.010081    2.064463       nan     nan    1.376     961.600      44.161     112.079    1.3272504          nan   -33.30581366819   31   0.00 
 0.3638   -2.8090   -0.0568   -0.0089    0.2013   18    96.61420583245    0.0692   -10.10831021481    0.0704   3002873286042742528       0.4112   0.0850       1.369   0.092      -1.834   0.086      0.971   17.446329    0.002965   18.305328    0.014259   16.534199    0.008325    1.771130       nan     nan    1.304     992.508      77.648     138.426    1.3742673          nan   -33.36859167554   31   0.00 
 2.2537   -2.9425   -0.1151   -0.0146    0.2095   18    96.64620164484    0.0301   -10.11053493964    0.0322   3002873359058127360       0.2145   0.0407      -0.514   0.040       0.804   0.039      1.052   15.847156    0.002834   17.096933    0.006636   14.745638    0.003562    2.351295       nan     nan    1.390    1637.212     180.322     490.282    1.3004667          nan   -33.36908078703   31   0.00 
