_x         _y     pmRApmDEcor   PlxpmRAcor   PlxpmDEcor   Nper   RA_ICRS     e_RA_ICRS      DE_ICRS   e_DE_ICRS               Source           Plx     e_Plx         pmRA   e_pmRA         pmDE   e_pmDE        RUWE         Gmag       e_Gmag        BPmag      e_BPmag        RPmag      e_RPmag         BPRP      RVDR2  e_RVDR2  E(BP/RP)          RFG         RFBP         RFRP           nueff         pscol       ELAT            Solved          Pmemb      
 2.1309   -1.4228    0.0834   -0.0388   -0.0013   23   129.82901400643    0.0479   -46.10104486196    0.0522   1111111111111111111       0.5257   0.0458      -5.978   0.047       5.198   0.041      1.000   16.128202    0.000168   16.783504    0.004533   15.456871    0.002908   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
 1.8878   -0.0963    0.0177    0.1709   -0.0582   23   129.82315451939    0.0479   -46.07893554266    0.0522   1111111111111111111       0.5526   0.0187      -5.877   0.019       5.092   0.017      1.000   14.185730    0.000067   14.578400    0.001094   13.762437    0.001049   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
-1.1751    2.2481   -0.0397    0.1685   -0.0273   23   129.74958085183    0.0479   -46.03987075860    0.0522   1111111111111111111       0.4762   0.0393      -5.827   0.040       5.065   0.035      1.000   15.813043    0.000144   16.396528    0.003417   15.198271    0.002453   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
-1.9594    1.8944   -0.0245   -0.0080   -0.0671   23   129.73074605703    0.0479   -46.04576094245    0.0522   1111111111111111111       0.5117   0.0496      -5.990   0.051       5.071   0.044      1.000   16.287647    0.000182   16.955736    0.005167   15.607277    0.003225   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
-0.4510   -1.2535    0.0209    0.0994   -0.0120   23   129.76695448458    0.0479   -46.09822845836    0.0522   1111111111111111111       0.5361   0.0118      -5.909   0.012       4.981   0.010      1.000   12.913532    0.000037   13.147927    0.000525   12.679980    0.000602   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
-0.5658    0.0040   -0.0128   -0.1327   -0.0196   23   129.76420208619    0.0479   -46.07726764239    0.0522   1111111111111111111       0.5441   0.0118      -5.902   0.012       4.964   0.010      1.000   11.227472    0.000024   11.404658    0.000231   11.061697    0.000279   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
 0.4924    1.5481    0.0026    0.0818   -0.0130   23   129.78962088675    0.0479   -46.05153595728    0.0522   1111111111111111111       0.4488   0.0161      -5.924   0.017       5.075   0.014      1.000   13.817282    0.000056   14.100295    0.000847   13.526317    0.000925   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
 0.7739   -1.2528    0.0395    0.0142   -0.0437   23   129.79639743348    0.0479   -46.09821716801    0.0522   1111111111111111111       0.5063   0.0152      -5.857   0.016       5.143   0.014      1.000   13.678080    0.000053   13.950998    0.000784   13.400836    0.000866   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
-1.4382   -0.5599   -0.1613    0.1163    0.0194   23   129.74323465199    0.0479   -46.08666399016    0.0522   1111111111111111111       0.5075   0.0325      -5.834   0.033       5.165   0.029      1.000   15.413470    0.000119   15.938117    0.002487   14.853370    0.001968   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
-1.2795    1.6786   -0.0984    0.2040   -0.0021   23   129.74706992596    0.0479   -46.04936007454    0.0522   1111111111111111111       0.5866   0.0378      -5.934   0.039       5.171   0.034      1.000   15.735588    0.000139   16.289542    0.003165   15.148678    0.002375   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
-1.1617    0.8690   -0.0890    0.1961   -0.0324   23   129.74989147523    0.0479   -46.06285156911    0.0522   1111111111111111111       0.5290   0.0202      -5.762   0.021       5.026   0.018      1.000   14.359383    0.000072   14.697730    0.001167   14.002153    0.001195   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
 1.9522   -2.4989    0.0848    0.1449   -0.0025   23   129.82473567794    0.0479   -46.11898635918    0.0522   1111111111111111111       0.5426   0.0188      -5.856   0.019       5.185   0.017      1.000   14.196911    0.000067   14.556547    0.001081   13.810982    0.001077   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
-0.9723   -0.4224   -0.0235   -0.0221   -0.0182   23   129.75443201244    0.0479   -46.08437405075    0.0522   1111111111111111111       0.4985   0.0129      -5.801   0.013       5.155   0.011      1.000   13.250359    0.000043   13.499063    0.000624   13.000481    0.000706   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
 0.0560   -0.7240   -0.0025    0.0192   -0.0966   23   129.77914224138    0.0479   -46.08940192211    0.0522   1111111111111111111       0.4891   0.0118      -5.912   0.012       5.044   0.010      1.000   10.632448    0.000024   10.795493    0.000207   10.483960    0.000253   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
 0.1182    0.5794   -0.0284    0.0817   -0.0862   23   129.78063548243    0.0479   -46.06767844635    0.0522   1111111111111111111       0.4864   0.0118      -5.824   0.012       5.139   0.010      1.000   10.469520    0.000024   10.629714    0.000207   10.323907    0.000253   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
-0.2928    1.1409    0.0203    0.1443   -0.1510   23   129.77076236251    0.0479   -46.05832203858    0.0522   1111111111111111111       0.5364   0.0118      -5.848   0.012       5.153   0.010      1.000   12.516841    0.000031   12.744194    0.000433   12.287434    0.000498   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
-1.3408    1.3294   -0.0073    0.0545   -0.0819   23   129.74559519287    0.0479   -46.05517853830    0.0522   1111111111111111111       0.5215   0.0334      -5.917   0.034       5.212   0.030      1.000   15.473234    0.000122   16.010981    0.002613   14.899453    0.002026   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
 3.2233    2.2796    0.0740    0.2329    0.0413   23   129.85518630973    0.0479   -46.03933456763    0.0522   1111111111111111111       0.4774   0.0144      -5.978   0.015       5.325   0.013      1.000   13.543981    0.000050   13.821781    0.000734   13.257179    0.000805   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
-0.3243    0.3073   -0.0099   -0.0014   -0.0393   23   129.77000424027    0.0479   -46.07221399861    0.0522   1111111111111111111       0.4806   0.0118      -5.969   0.012       4.916   0.010      1.000   10.360513    0.000024   10.518898    0.000206   10.217804    0.000253   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
 0.2311    2.0137    0.0481    0.1832   -0.1319   23   129.78334549111    0.0479   -46.04377849351    0.0522   1111111111111111111       0.5609   0.0179      -5.877   0.018       5.345   0.016      1.000   14.073901    0.000063   14.487333    0.001041   13.628338    0.000976   291.817786      9.99    9.99    1.299    1870.047     291.818     509.350    1.4324808    1.4262417   -60.79779600142   31   1.00 
-0.3824    0.6484    0.0922    0.1285   -0.0173   28   129.76861046745    0.0185   -46.06652849394    0.0209   5521676343068345344       0.3973   0.0220      -1.762   0.025       2.071   0.027      0.949   15.354300    0.002771   16.165609    0.003394   14.469342    0.003015    1.696267       nan     nan    1.295    3652.296     561.882     951.093    1.3842845          nan   -60.79197472147   31   0.00 
 0.1280    0.6860    0.0677    0.1045   -0.0081   28   129.78087094479    0.0177   -46.06590262063    0.0203   5521676343068350720       0.8404   0.0211      -6.696   0.023       7.476   0.027      0.968   15.307969    0.002769   15.778442    0.003352   14.668189    0.003043    1.110253       nan     nan    1.229    3993.639     584.323     893.566    1.4946762          nan   -60.78700474648   31   0.00 
-0.1831    0.9991    0.1318    0.0627   -0.0578   28   129.77339763311    0.0227   -46.06068559054    0.0266   5521676343068346112       0.3236   0.0273      -4.304   0.030       4.433   0.035      1.503   15.195851    0.002782   15.506280    0.011201   14.587266    0.009605    0.919014       nan     nan    1.282    2802.048     100.085     118.130    1.5328408          nan   -60.78525701005   31   0.00 
-0.1477    0.9933    0.0844    0.1145   -0.0196   28   129.77424694364    0.0123   -46.06078232225    0.0142   5521676338752190336       0.7833   0.0146     -11.648   0.016      11.780   0.018      0.974   14.378627    0.002764   14.735272    0.007261   13.725739    0.009882    1.009533     79.43   17.32    1.290    5067.193     161.963     114.528    1.5277641          nan   -60.78503228321   31   0.00 
-0.4939    1.0116    0.0817    0.1062   -0.0235   28   129.76593377885    0.0162   -46.06047595387    0.0185   5521676411787819264       0.5468   0.0192      -5.994   0.021       5.138   0.024      0.895   15.099352    0.002767   15.474500    0.003261   14.547650    0.002954    0.926849       nan     nan    1.213    4309.285     643.241    1119.797    1.5333360          nan   -60.78777833750   31   0.00 
 0.2514    0.6293    0.0635    0.0568    0.0124   26   129.78383401617    0.0500   -46.06684660452    0.0572   5521676338755032704       0.6760   0.0597      -5.445   0.066       2.586   0.075      1.096   17.245707    0.002874   17.838362    0.008474   16.526636    0.004964    1.311726       nan     nan    1.236    1329.876     135.691     264.486    1.4527845          nan   -60.78673805509   31   0.00 
-0.0486    0.0949    0.0337    0.0880   -0.1055   28   129.77662766398    0.0133   -46.07575364473    0.0156   5521676136909921664       0.1896   0.0158      -3.126   0.017       3.389   0.020      0.976   14.551328    0.002765   14.862207    0.002968   14.056947    0.002878    0.805261       nan     nan    1.208    4670.845    1071.414    1541.885    1.5592084          nan   -60.79694520776   31   0.00 
-0.5407    1.0830   -0.0132    0.1341   -0.0013   27   129.76480813871    0.0245   -46.05928642167    0.0280   5521676411787818240       0.5128   0.0295      -5.783   0.031       5.516   0.035      0.989   16.008223    0.002781   16.478888    0.004579   15.363511    0.003695    1.115376       nan     nan    1.232    2861.261     299.039     448.228    1.4931972          nan   -60.78717045175   31   0.00 
 0.2960    0.7525    0.0783    0.0871   -0.0019   26   129.78490483835    0.0528   -46.06479454496    0.0608   5521676373112140160       0.4918   0.0633       0.261   0.070      -0.196   0.079      1.020   17.488180    0.002936   18.057831    0.009419   16.683870    0.005861    1.373960       nan     nan    1.312    1069.864     120.690     210.637    1.4453518          nan   -60.78459967886   31   0.00 
-0.8515    0.5816    0.0658    0.1502   -0.0246   27   129.75734134742    0.0263   -46.06764222523    0.0296   5521676308708602240       0.1271   0.0317      -2.985   0.035       3.598   0.038      0.997   16.092331    0.002789   16.503965    0.003598   15.489048    0.003349    1.014917       nan     nan    1.230    2509.495     478.086     585.944    1.5130388          nan   -60.79700188928   31   0.00 
-0.2779    1.2024    0.0523    0.0777   -0.0252   27   129.77112193911    0.0291   -46.05729782586    0.0344   5521676343068344192       0.5394   0.0355      -5.828   0.038       2.593   0.043      1.008   16.339279    0.002814   16.827684    0.004797   15.662998    0.004357    1.164686       nan     nan    1.247    1901.486     278.258     324.447    1.4858711          nan   -60.78318938691   31   0.00 
-0.2482    1.2600   -0.0043    0.1427   -0.0008   27   129.77183412084    0.0243   -46.05633728020    0.0277   5521676411787821184       0.2670   0.0292      -3.439   0.031       4.351   0.035      1.019   15.958195    0.002799   16.492903    0.004178   15.251960    0.003426    1.240943       nan     nan    1.250    2193.583     349.129     546.299    1.4701461          nan   -60.78211205042   31   0.00 
-0.7823    0.1764    0.0400    0.0867   -0.0377   27   129.75900011805    0.0285   -46.07439510019    0.0327   5521676239989128576       0.2601   0.0344      -4.670   0.037       5.539   0.041      1.001   16.275614    0.002795   16.796877    0.004230   15.589056    0.003329    1.207821       nan     nan    1.241    2305.057     341.463     597.876    1.4735982          nan   -60.80216390980   31   0.00 
 0.2355    1.0812    0.0015    0.1139   -0.0664   27   129.78345174397    0.0350   -46.05931750589    0.0404   5521676377428088576       0.4201   0.0421      -4.208   0.046       5.657   0.051      0.981   16.675339    0.002808   17.285007    0.005087   15.932965    0.003734    1.352042       nan     nan    1.248    1999.843     255.267     437.472    1.4491125          nan   -60.78045201406   31   0.00 
 0.3795    0.3214    0.0481    0.1027   -0.0512   26   129.78691340061    0.0372   -46.07197930480    0.0428   5521676136909925760       0.0739   0.0448      -1.284   0.048       1.674   0.054      1.010   16.672598    0.002848   18.306969    0.013687   15.461007    0.003412    2.845962       nan     nan    1.446    1509.193      81.028     552.898    1.2511135          nan   -60.79000304407   31   0.00 
-0.1171   -0.1739    0.0590    0.0512   -0.0619   27   129.77498235009    0.0486   -46.08023401262    0.0545   5521676136909922432       0.3759   0.0570      -4.918   0.063       3.722   0.071      1.019   17.314438    0.002873   17.944544    0.009463   16.534544    0.004107    1.410000       nan     nan    1.269    1334.802     120.072     360.220    1.4350139          nan   -60.80136306784   31   0.00 
-1.0153    0.8551   -0.0118    0.1383   -0.0882   28   129.75340802301    0.0200   -46.06308326910    0.0227   5521676308708597888       0.1597   0.0238      -2.959   0.026       3.251   0.030      0.983   15.570309    0.002776   15.895758    0.003522   15.058018    0.003142    0.837740       nan     nan    1.212    3246.017     505.194     751.659    1.5514076          nan   -60.79453438705   31   0.00 
 0.6194    0.7016    0.0388    0.1083   -0.0677   28   129.79267416489    0.0170   -46.06564157133    0.0196   5521676171269666048       0.2798   0.0202      -4.178   0.023       4.203   0.025      1.136   14.888582    0.002771   15.199058    0.003337   14.376409    0.002891    0.822649       nan     nan    1.220    3667.017     593.133    1435.126    1.5558940          nan   -60.78251103257   31   0.00 
-0.8376   -0.0767    0.0584    0.0579   -0.0912   26   129.75767026184    0.0579   -46.07861243109    0.0677   5521676235675775872       0.1288   0.0712      -2.333   0.076       3.031   0.088      0.983   17.606916    0.002934   18.888403    0.018604   16.514008    0.005590    2.374395       nan     nan    1.375    1077.246      59.029     224.134    1.2935717          nan   -60.80624340066   31   0.00 
 0.8019    0.9322    0.0660    0.1179   -0.0269   27   129.79705785615    0.0634   -46.06179918531    0.0715   5521676166956347008       0.2995   0.0754      -3.266   0.085       1.933   0.091      0.980   17.781593    0.002947   18.544678    0.015268   16.939970    0.007215    1.604708       nan     nan    1.273    1038.032      72.331     163.181    1.3980670          nan   -60.77764626314   31   0.00 
-1.3225    0.2766    0.0162    0.0534   -0.1104   27   129.74602420938    0.0355   -46.07272276384    0.0384   5521676308708596992       0.5563   0.0426       0.897   0.047       8.922   0.051      0.986   16.711813    0.002825   17.234999    0.005706   16.035238    0.003988    1.199760       nan     nan    1.233    1739.305     218.118     380.960    1.4747708          nan   -60.80543101030   31   0.00 
