_x         _y     pmRApmDEcor   PlxpmRAcor   PlxpmDEcor   Nper   RA_ICRS     e_RA_ICRS      DE_ICRS   e_DE_ICRS               Source           Plx     e_Plx         pmRA   e_pmRA         pmDE   e_pmDE        RUWE         Gmag       e_Gmag        BPmag      e_BPmag        RPmag      e_RPmag         BPRP      RVDR2  e_RVDR2  E(BP/RP)          RFG         RFBP         RFRP           nueff         pscol       ELAT            Solved          Pmemb      
 0.0679    0.6930    0.0232    0.0056   -0.0208   23   118.39999261635    0.0344   -26.35253069872    0.0475   1111111111111111111       0.1815   0.0261      -2.694   0.027       2.399   0.023      1.000   14.942611    0.000095   15.153690    0.001521   14.743725    0.001841   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.4098    0.3243    0.0069    0.0248   -0.1401   23   118.39110621623    0.0344   -26.35867523636    0.0475   1111111111111111111       0.1084   0.0245      -2.589   0.025       2.544   0.022      1.000   14.800285    0.000089   15.007304    0.001396   14.605635    0.001693   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.0663   -1.2158    0.0921    0.0512   -0.1508   23   118.39749564105    0.0344   -26.38434493056    0.0475   1111111111111111111       0.1019   0.0553      -2.616   0.057       2.589   0.049      1.000   16.501163    0.000203   16.851769    0.004801   16.123738    0.004747   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.9874    0.6249    0.1685    0.0363    0.0762   23   118.41709515814    0.0344   -26.35366647726    0.0475   1111111111111111111       0.2609   0.0629      -2.508   0.065       2.573   0.056      1.000   16.748136    0.000230   17.139274    0.006007   16.320463    0.005526   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.6230   -1.5793    0.1420    0.1149   -0.0243   23   118.38713838797    0.0344   -26.39040416912    0.0475   1111111111111111111       0.2559   0.0946      -2.567   0.097       2.446   0.084      1.000   17.483642    0.000340   17.963287    0.011817   16.958453    0.009220   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.4312    0.1993    0.0931    0.1053   -0.0912   23   118.40674947306    0.0344   -26.36075991420    0.0475   1111111111111111111       0.1464   0.0224      -2.248   0.023       2.389   0.020      1.000   14.601175    0.000081   14.800383    0.001240   14.415952    0.001513   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.3222    0.2844    0.1804    0.0956   -0.0803   23   118.39273627147    0.0344   -26.35934043459    0.0475   1111111111111111111       0.1343   0.0203      -2.497   0.021       2.448   0.018      1.000   14.368705    0.000073   14.560661    0.001085   14.191972    0.001330   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.6548    0.2672    0.1524    0.0580   -0.1064   23   118.41090959524    0.0344   -26.35962790045    0.0475   1111111111111111111       0.0976   0.0289      -2.446   0.030       2.522   0.026      1.000   15.163290    0.000106   15.386906    0.001751   14.946870    0.002091   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.0040   -0.2840    0.1719    0.0844   -0.0248   23   118.39865612472    0.0344   -26.36881391114    0.0475   1111111111111111111       0.1575   0.0136      -2.259   0.014       2.612   0.012      1.000   13.386688    0.000046   13.562352    0.000645   13.228998    0.000794   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-1.3415   -0.0665    0.0134    0.0312   -0.1106   23   118.37377646078    0.0344   -26.36518905554    0.0475   1111111111111111111      -0.0147   0.0846      -2.653   0.087       2.463   0.075      1.000   17.288497    0.000305   17.749278    0.009868   16.783373    0.007986   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.0705    0.1070    0.1058    0.0291   -0.1163   23   118.40004062847    0.0344   -26.36229756222    0.0475   1111111111111111111       0.2191   0.0118      -2.360   0.012       2.426   0.010      1.000   12.778881    0.000035   12.948924    0.000478   12.627653    0.000587   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.1257   -0.5297    0.0771    0.0973   -0.1100   23   118.39639113322    0.0344   -26.37291025978    0.0475   1111111111111111111       0.2150   0.0226      -2.580   0.023       2.348   0.020      1.000   14.614905    0.000082   14.832524    0.001263   14.402489    0.001502   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.9672    0.6270    0.1474    0.0438    0.0016   23   118.41671892902    0.0344   -26.35363164525    0.0475   1111111111111111111       0.3793   0.0584      -2.602   0.060       2.497   0.052      1.000   16.604420    0.000213   16.971897    0.005267   16.205780    0.005056   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.8686   -0.1512    0.0669    0.1130    0.0391   23   118.38257216877    0.0344   -26.36660122637    0.0475   1111111111111111111       0.0114   0.0396      -2.608   0.041       2.326   0.035      1.000   15.828410    0.000145   16.087984    0.002758   15.568578    0.003162   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 1.1349   -1.1834   -0.0670    0.0586    0.0519   23   118.41984357724    0.0344   -26.38380616664    0.0475   1111111111111111111       0.1956   0.0952      -2.159   0.098       2.446   0.085      1.000   17.494908    0.000342   17.975530    0.011941   16.968660    0.009298   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.9991   -0.2031    0.2420   -0.0836   -0.0416   23   118.41731537395    0.0344   -26.36746567022    0.0475   1111111111111111111       0.1938   0.0118      -2.226   0.012       2.453   0.010      1.000   12.162851    0.000026   12.338921    0.000357   12.003955    0.000434   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.3904   -0.2768    0.1066    0.0513   -0.1112   23   118.40599273429    0.0344   -26.36869375366    0.0475   1111111111111111111       0.1566   0.0224      -2.698   0.023       2.382   0.020      1.000   14.596695    0.000081   14.795775    0.001237   14.411658    0.001509   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.6107   -0.3444    0.1422    0.0012    0.0453   23   118.41009084839    0.0344   -26.36982145192    0.0475   1111111111111111111       0.2287   0.0287      -2.426   0.030       2.352   0.026      1.000   15.152178    0.000105   15.371523    0.001734   14.942713    0.002084   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-1.5641   -0.8217    0.1442    0.0750   -0.0074   23   118.36963121375    0.0344   -26.37777539884    0.0475   1111111111111111111       0.1376   0.1181      -2.839   0.122       2.537   0.105      1.000   17.853524    0.000419   18.366405    0.016691   17.296481    0.012223   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.6960   -0.0145    0.1112   -0.0430    0.0599   23   118.38578367968    0.0344   -26.36432317253    0.0475   1111111111111111111       0.1318   0.0288      -2.619   0.030       2.415   0.026      1.000   15.155407    0.000105   15.374629    0.001738   14.946228    0.002089   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.5560    0.2358    0.0362    0.0457   -0.0315   23   118.38838720419    0.0344   -26.36015121967    0.0475   1111111111111111111       0.1500   0.0261      -2.333   0.027       2.595   0.023      1.000   14.939494    0.000095   15.150457    0.001518   14.740745    0.001838   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.8959   -1.0318    0.0444    0.0306   -0.0047   23   118.41539658298    0.0344   -26.38127876858    0.0475   1111111111111111111       0.1698   0.0816      -2.314   0.084       2.482   0.073      1.000   17.225493    0.000295   17.697051    0.009450   16.708231    0.007516   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.8132    1.2717    0.1189   -0.0496   -0.0752   23   118.38360551352    0.0344   -26.34288730501    0.0475   1111111111111111111       0.1095   0.0908      -2.512   0.094       2.579   0.081      1.000   17.413122    0.000327   17.886644    0.011074   16.894558    0.008746   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.2811    0.7263    0.0802    0.1949   -0.0308   23   118.40395785045    0.0344   -26.35197676569    0.0475   1111111111111111111       0.2125   0.0282      -2.399   0.029       2.588   0.025      1.000   15.112648    0.000103   15.348424    0.001711   14.877521    0.002003   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.1530   -0.0248    0.1694    0.0424   -0.0027   23   118.40157546474    0.0344   -26.36449509539    0.0475   1111111111111111111       0.0415   0.0128      -2.689   0.013       2.570   0.011      1.000   13.222063    0.000043   13.389761    0.000592   13.075031    0.000734   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-1.1400    0.5346    0.1312   -0.1160   -0.0810   23   118.37752600213    0.0344   -26.35517141612    0.0475   1111111111111111111       0.1493   0.0678      -2.556   0.070       2.167   0.060      1.000   16.887029    0.000247   17.297573    0.006813   16.437353    0.006054   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-1.3127   -1.0055    0.0810    0.0473   -0.0239   23   118.37430727337    0.0344   -26.38083948938    0.0475   1111111111111111111       0.2585   0.0891      -2.574   0.092       2.626   0.079      1.000   17.380014    0.000321   17.895352    0.011152   16.819525    0.008218   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.0706    0.9609    0.2341   -0.0012    0.0813   23   118.39741708659    0.0344   -26.34806745268    0.0475   1111111111111111111       0.0772   0.0350      -2.685   0.036       2.579   0.031      1.000   15.574055    0.000129   15.815492    0.002297   15.338109    0.002698   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.0564   -0.6149    0.0975   -0.0849   -0.1235   23   118.39977959858    0.0344   -26.37432972807    0.0475   1111111111111111111       0.1034   0.0253      -2.713   0.026       2.476   0.023      1.000   14.875227    0.000092   15.083786    0.001459   14.679290    0.001770   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.8022    0.2286    0.0707    0.0022   -0.1983   23   118.38380820641    0.0344   -26.36027128279    0.0475   1111111111111111111       0.2808   0.0275      -2.380   0.028       2.350   0.024      1.000   15.055884    0.000100   15.315833    0.001674   14.794971    0.001900   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.4300    0.6799   -0.0102   -0.0617   -0.1002   23   118.40672721012    0.0344   -26.35274892027    0.0475   1111111111111111111       0.2692   0.0335      -2.442   0.035       2.494   0.030      1.000   15.480914    0.000123   15.716033    0.002154   15.252417    0.002548   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.2266   -0.2256    0.0947   -0.0321    0.0399   23   118.39451429895    0.0344   -26.36784158715    0.0475   1111111111111111111       0.1910   0.0184      -2.544   0.019       2.468   0.016      1.000   14.143341    0.000065   14.329656    0.000958   13.975218    0.001178   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.5650    1.2641   -0.0576    0.1015   -0.0930   23   118.40923766651    0.0344   -26.34301420582    0.0475   1111111111111111111       0.2280   0.0757      -2.479   0.078       2.510   0.067      1.000   17.090089    0.000275   17.533005    0.008252   16.603334    0.006909   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.8795    0.1615    0.0716   -0.0176   -0.0459   23   118.41508943923    0.0344   -26.36138879676    0.0475   1111111111111111111       0.1858   0.0406      -2.527   0.042       2.360   0.036      1.000   15.882598    0.000149   16.147515    0.002874   15.614983    0.003268   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-1.0024   -0.8744    0.0403    0.0346   -0.0619   23   118.38008150365    0.0344   -26.37865535775    0.0475   1111111111111111111      -0.0040   0.0829      -2.448   0.085       2.431   0.074      1.000   17.253778    0.000300   17.710976    0.009558   16.752428    0.007788   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-1.3469   -0.8599    0.2981   -0.0510   -0.1347   23   118.37367304880    0.0344   -26.37841254476    0.0475   1111111111111111111       0.1116   0.0904      -2.676   0.093       2.607   0.080      1.000   17.405525    0.000326   17.907934    0.011275   16.857249    0.008480   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.4319    0.1739    0.1385   -0.0300   -0.1804   23   118.39069682547    0.0344   -26.36118267010    0.0475   1111111111111111111       0.1130   0.0186      -2.518   0.019       2.528   0.017      1.000   14.170540    0.000066   14.380135    0.000983   13.972056    0.001176   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-1.4154    0.0796    0.1122   -0.0633   -0.0471   23   118.37240093567    0.0344   -26.36275334460    0.0475   1111111111111111111       0.0797   0.0925      -2.464   0.095       2.461   0.082      1.000   17.445603    0.000333   17.921945    0.011410   16.923987    0.008961   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 1.0724   -0.0272    0.0848    0.0303    0.0106   23   118.41867815145    0.0344   -26.36453334924    0.0475   1111111111111111111       0.1667   0.0515      -2.535   0.053       2.610   0.046      1.000   16.358825    0.000189   16.686612    0.004235   16.011547    0.004359   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
-0.1312   -0.7924   -0.0084    0.0103   -0.2002   23   118.39628870419    0.0344   -26.37728745055    0.0475   1111111111111111111       0.2188   0.0296      -2.410   0.030       2.802   0.026      1.000   15.215208    0.000108   15.447666    0.001818   14.986355    0.002145   424.139883      9.99    9.99    1.277    2480.451     424.140     638.993    1.4916583    1.4539965   -46.13244835226   31   1.00 
 0.2907   -0.0392    0.0992    0.0387    0.0387   26   118.40413790830    0.0365   -26.36473429107    0.0510   5601984603636853376       0.2315   0.0658      -2.395   0.050       3.380   0.068      1.026   17.317476    0.002832   17.770832    0.007436   16.689928    0.005826    1.080904       nan     nan    1.228    1655.156     157.522     212.299    1.5062985          nan   -46.13176633725   31   0.00 
 0.1604   -0.4287    0.0938    0.0395   -0.1282   28   118.40171348115    0.0507   -26.37122567751    0.0667   5601984530611550208       0.3209   0.0900      -0.868   0.068       0.427   0.086      1.027   17.862829    0.002889   18.405903    0.014915   17.148655    0.008054    1.257248       nan     nan    1.252    1248.128      74.105     143.706    1.4859223          nan   -46.13860416543   31   0.00 
 0.2311   -0.4603    0.0899    0.0446   -0.0931   28   118.40302778973    0.0324   -26.37175344591    0.0429   5601984534917383680       0.6366   0.0549      -3.134   0.044       1.256   0.055      1.062   16.988026    0.002835   17.540749    0.007681   16.258474    0.004644    1.282274       nan     nan    1.260    1622.520     151.709     292.429    1.4668084          nan   -46.13879034091   31   0.00 
 0.0944   -0.5116    0.0882    0.0616   -0.0749   28   118.40048554833    0.0268   -26.37260718852    0.0366   5601983057448637568       0.3891   0.0474       0.071   0.037       2.624   0.047      1.012   16.755682    0.002797   17.312677    0.006328   16.036551    0.004200    1.276127       nan     nan    1.251    2253.479     191.150     345.860    1.4690434          nan   -46.14023357364   31   0.00 
-0.1721    0.0718    0.0354    0.0611   -0.0882   26   118.39552828185    0.0537   -26.36288365998    0.0746   5601984603624832128       0.1002   0.0994      -1.963   0.073       2.151   0.100      0.939   17.973116    0.002915   18.456293    0.012833   17.308931    0.008495    1.147362       nan     nan    1.241    1140.396      86.678     135.320    1.4999763          nan   -46.13209199835   31   0.00 
 0.0503    0.2301    0.0777    0.0383   -0.0493   28   118.39966611580    0.0303   -26.36024654579    0.0405   5601984603636855040       0.5450   0.0498      -3.928   0.041       8.949   0.051      1.068   16.822788    0.002799   17.334070    0.004864   16.150156    0.004064    1.183914       nan     nan    1.235    2192.123     272.474     367.422    1.4887956          nan   -46.12854297083   31   0.00 
-0.3539   -0.1190    0.0824    0.0943   -0.0452   28   118.39214567363    0.0125   -26.36606468870    0.0168   5601983126168118912       0.4416   0.0215      -1.721   0.017       2.030   0.022      0.968   15.209702    0.002763   15.607908    0.003052   14.629904    0.003008    0.978004       nan     nan    1.221    5228.676     878.310     965.319    1.5240306          nan   -46.13597951102   31   0.00 
-0.4317   -0.1484    0.1090    0.0445   -0.0336   28   118.39069989949    0.0240   -26.36655429996    0.0331   5601983126168120704       0.5443   0.0417      -1.760   0.033       2.138   0.041      1.070   16.488285    0.002788   16.932451    0.004539   15.862536    0.004000    1.069915       nan     nan    1.231    2560.958     303.287     378.867    1.5053976          nan   -46.13680410507   31   0.00 
 0.0290    0.3632    0.0754    0.0319   -0.0839   28   118.39926937059    0.0399   -26.35802721003    0.0518   5601984603636854272       0.9194   0.0656     -15.814   0.054       8.432   0.067      0.977   17.431309    0.002843   18.350428    0.012327   16.477694    0.003849    1.872734       nan     nan    1.324    1552.851      90.427     409.437    1.3748815          nan   -46.12650496757   31   0.00 
-0.4033    0.0674    0.1123    0.0558   -0.0918   28   118.39122764234    0.0351   -26.36295701057    0.0476   5601983121862780032       0.4673   0.0616      -1.603   0.048       1.146   0.062      1.022   17.268688    0.002832   17.706043    0.013480   16.548338    0.008357    1.157705       nan     nan    1.302    1661.827      82.328     137.827    1.4898633          nan   -46.13321434165   31   0.00 
-0.4349    0.1958    0.0830    0.0287   -0.1010   28   118.39063994128    0.0333   -26.36081814536    0.0448   5601984603636866048       0.1531   0.0570      -0.754   0.045       1.279   0.058      0.984   17.174191    0.002814   17.714888    0.006833   16.462721    0.004295    1.252167       nan     nan    1.251    1897.752     174.068     332.515    1.4773624          nan   -46.13130039771   31   0.00 
 0.0375    0.5353    0.0614    0.0499   -0.0767   28   118.39942651917    0.0198   -26.35515908927    0.0260   5601984603636852096       0.3658   0.0330      -3.703   0.027       6.924   0.033      1.012   16.127193    0.002779   16.556190    0.003460   15.525311    0.003173    1.030880       nan     nan    1.221    2973.728     530.764     718.674    1.5161625          nan   -46.12370732996   31   0.00 
 0.3749   -0.9214    0.0842    0.0831   -0.0765   28   118.40570480612    0.0189   -26.37943900377    0.0261   5601983057448636416       0.2896   0.0329      -3.073   0.026       5.650   0.034      1.033   16.043705    0.002782   16.835634    0.005378   15.162104    0.003274    1.673531       nan     nan    1.298    2843.447     236.144     633.816    1.3951250          nan   -46.14552877701   31   0.00 
 0.5710    0.4770    0.1104    0.0561   -0.0723   27   118.40934953606    0.0138   -26.35613123920    0.0193   5601984637996581888       0.3290   0.0240      -2.452   0.019       2.456   0.026      0.960   15.385554    0.002774   15.818944    0.003344   14.766560    0.003118    1.052384       nan     nan    1.231    3337.247     589.095     779.535    1.5098101          nan   -46.12221515948   31   0.00 
-0.4135   -0.9416    0.0834    0.0923    0.0123   27   118.39103697374    0.0162   -26.37977482573    0.0223   5601983057448652288       0.4167   0.0284      -2.792   0.023       2.195   0.029      1.014   15.738962    0.002769   16.412495    0.003576   14.945952    0.003074    1.466542       nan     nan    1.264    4006.432     485.588     841.551    1.4239814          nan   -46.14944007403   31   0.00 
 1.1032   -0.1979    0.0298    0.0946   -0.0395   28   118.41925110382    0.0235   -26.36737958561    0.0322   5601984569277102848       0.1738   0.0407      -1.668   0.033       1.677   0.042      0.921   16.432775    0.002787   16.785570    0.004055   15.896413    0.003658    0.889157       nan     nan    1.214    2609.800     368.947     459.031    1.5391117          nan   -46.13061295155   31   0.00 
-0.9081   -0.3771    0.0771    0.0227    0.0172   27   118.38183761365    0.0459   -26.37036525785    0.0626   5601983121862763648       0.2763   0.0805      -3.622   0.063      -1.317   0.083      1.030   17.715986    0.002907   18.404903    0.011417   16.941540    0.006555    1.463364       nan     nan    1.243    1172.060      98.068     183.045    1.4393848          nan   -46.14263744913   31   0.00 
-0.1202   -1.2264    0.1132    0.0175   -0.1278   27   118.39649416633    0.0523   -26.38452188572    0.0688   5601983053141804800       0.1177   0.0912      -1.111   0.069       2.756   0.087      0.997   17.893759    0.002894   18.373758    0.015941   17.247887    0.007843    1.125872       nan     nan    1.229    1226.744      69.177     148.130    1.5011500          nan   -46.15267188299   31   0.00 
 1.1988   -0.0398    0.0845    0.0397   -0.0211   28   118.42102904372    0.0240   -26.36474440994    0.0343   5601984569265017728       0.4209   0.0435      -6.085   0.033       9.287   0.047      1.079   16.427097    0.002790   16.901009    0.004408   15.693702    0.004151    1.207307       nan     nan    1.296    2489.002     318.125     353.282    1.4811894          nan   -46.12764284703   31   0.00 
 0.7930    0.6860    0.0611    0.0711   -0.0675   28   118.41347919702    0.0151   -26.35264837906    0.0201   5601984637996575872       0.3850   0.0253      -1.774   0.020       3.111   0.026      1.033   15.517741    0.002768   16.270357    0.003579   14.663286    0.002923    1.607071       nan     nan    1.287    4174.348     484.396    1246.068    1.4052172          nan   -46.11785425106   31   0.00 
-0.7433   -0.8763    0.0672    0.0313    0.0295   27   118.38490114342    0.0370   -26.37868622908    0.0506   5601983087501565312       0.3482   0.0653      -2.211   0.052       1.558   0.068      0.998   17.362167    0.002834   17.961716    0.007533   16.573008    0.004766    1.388708       nan     nan    1.288    1634.729     155.158     281.013    1.4470642          nan   -46.14989341254   31   0.00 
 0.3489   -1.3738    0.0728    0.0708   -0.0246   28   118.40522186768    0.0121   -26.38698010543    0.0168   5601982851290212352       0.2448   0.0210      -3.161   0.017       4.003   0.022      1.034   15.090858    0.002763   15.503019    0.003326   14.492305    0.002880    1.010715       nan     nan    1.227    5182.717     599.853    1521.537    1.5154477          nan   -46.15290129533   31   0.00 
 0.7617   -1.2222    0.1431    0.0269   -0.1433   28   118.41290048919    0.0269   -26.38445217177    0.0365   5601982851290201856       0.2251   0.0474      -2.024   0.038       1.622   0.049      0.991   16.721365    0.002797   17.028463    0.011520   16.075348    0.009410    0.953115       nan     nan    1.310    2251.273      97.144     120.820    1.5374495          nan   -46.14859040995   31   0.00 
 0.7947   -1.2316    0.1465    0.0480   -0.0814   25   118.41351456359    0.0566   -26.38460971226    0.0872   5601982851278158080       0.7262   0.1064      -6.477   0.080       3.533   0.120      1.004   17.949589    0.002944   18.598101    0.084556   17.075863    0.002923    1.522238       nan     nan    1.340    1046.785      12.847    1246.994          nan    1.3973742   -46.14859166549   95   0.00 
-0.4012    0.9767    0.1263    0.0406   -0.0510   28   118.39126859834    0.0206   -26.34780400784    0.0261   5602031539035556096       0.1979   0.0346      -1.804   0.028       2.063   0.033      1.319   15.529692    0.008957   15.034781    0.243707   14.378796    0.524842    0.655985       nan     nan    2.359     127.386       4.455       2.069          nan    1.5319707   -46.11862648689   95   0.00 
