_x         _y     pmRApmDEcor   PlxpmRAcor   PlxpmDEcor   Nper   RA_ICRS     e_RA_ICRS      DE_ICRS   e_DE_ICRS               Source           Plx     e_Plx         pmRA   e_pmRA         pmDE   e_pmDE        RUWE         Gmag       e_Gmag        BPmag      e_BPmag        RPmag      e_RPmag         BPRP      RVDR2  e_RVDR2  E(BP/RP)          RFG         RFBP         RFRP           nueff         pscol       ELAT            Solved          Pmemb      
 0.7347   -0.3455    0.0656   -0.2868   -0.0134   23   216.94161410231    0.0472   -60.03353911740    0.0525   1111111111111111111       0.2779   0.0278      -4.844   0.029      -2.947   0.025      1.000   15.077514    0.000101   15.478315    0.001850   14.643476    0.001733   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.1698    0.8492   -0.0272   -0.1988    0.0846   23   216.92276043403    0.0472   -60.01362987923    0.0525   1111111111111111111       0.3318   0.0196      -4.892   0.020      -2.970   0.017      1.000   14.292205    0.000070   14.609840    0.001116   13.945566    0.001162   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.5396   -2.9398    0.0756   -0.0961    0.0460   23   216.89906998110    0.0472   -60.07678739292    0.0525   1111111111111111111       0.4287   0.0361      -4.984   0.037      -2.873   0.032      1.000   15.638879    0.000133   16.262296    0.003096   14.997820    0.002145   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.0189   -0.0809    0.2045   -0.1198   -0.1948   23   216.91646933565    0.0472   -60.02913108159    0.0525   1111111111111111111       0.4457   0.0118      -4.810   0.012      -2.958   0.010      1.000    9.249448    0.000024    9.437218    0.000210    9.040674    0.000247   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.4481    0.2431   -0.0222   -0.1209    0.0634   23   216.93204465663    0.0472   -60.02373150397    0.0525   1111111111111111111       0.3185   0.0206      -4.722   0.021      -2.908   0.018      1.000   14.412335    0.000074   14.735928    0.001196   14.060917    0.001238   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.8194   -0.5648    0.0716   -0.0385   -0.0849   23   216.94444182408    0.0472   -60.03719436086    0.0525   1111111111111111111       0.4237   0.0319      -4.892   0.033      -2.787   0.028      1.000   15.375023    0.000117   15.874856    0.002386   14.837804    0.001951   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.5636   -0.6501    0.1074   -0.2202   -0.0028   23   216.89829082754    0.0472   -60.03861782864    0.0525   1111111111111111111       0.2970   0.0258      -4.768   0.027      -2.855   0.023      1.000   14.916673    0.000094   15.280430    0.001640   14.522614    0.001613   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.0080    0.5044    0.0476   -0.0757    0.2125   23   216.91683140514    0.0472   -60.01937733678    0.0525   1111111111111111111       0.3045   0.0122      -4.716   0.013      -2.865   0.011      1.000   13.089929    0.000040   13.351836    0.000583   12.802290    0.000643   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.6744   -1.4879    0.0323   -0.1374   -0.0112   23   216.93961370405    0.0472   -60.05258162417    0.0525   1111111111111111111       0.3924   0.0330      -4.925   0.034      -2.787   0.029      1.000   15.450754    0.000121   15.947642    0.002503   14.917633    0.002050   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.7001    0.1957    0.0697   -0.1549    0.1335   23   216.89374491541    0.0472   -60.02451966703    0.0525   1111111111111111111       0.3625   0.0273      -4.870   0.028      -2.750   0.024      1.000   15.038531    0.000100   15.426943    0.001792   14.618094    0.001707   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.5763   -1.7363    0.0437   -0.1079    0.1164   23   216.93634268736    0.0472   -60.05672424426    0.0525   1111111111111111111       0.3010   0.0323      -4.879   0.033      -2.897   0.029      1.000   15.402974    0.000118   15.941221    0.002492   14.830937    0.001939   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.0158    0.6016    0.0145   -0.1423   -0.0398   23   216.91762709134    0.0472   -60.01775676158    0.0525   1111111111111111111       0.4240   0.0153      -4.867   0.016      -2.839   0.014      1.000   13.697313    0.000053   13.985567    0.000801   13.381048    0.000861   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.4300   -1.0786    0.1719   -0.1271    0.0060   23   216.93145335627    0.0472   -60.04576002960    0.0525   1111111111111111111       0.3815   0.0260      -4.774   0.027      -3.022   0.023      1.000   14.929551    0.000095   15.295293    0.001654   14.533598    0.001624   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.3812   -1.0789    0.0784   -0.1755    0.0771   23   216.92982245796    0.0472   -60.04576616262    0.0525   1111111111111111111       0.4402   0.0259      -5.088   0.027      -2.977   0.023      1.000   14.919590    0.000094   15.283731    0.001643   14.525176    0.001616   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.7387   -0.6196    0.2457   -0.1328    0.0909   23   216.94175102033    0.0472   -60.03810809098    0.0525   1111111111111111111       0.4468   0.0272      -4.959   0.028      -2.935   0.024      1.000   15.030450    0.000099   15.456477    0.001826   14.567136    0.001656   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.2394    0.3407    0.2061   -0.2095    0.0360   23   216.92508522538    0.0472   -60.02210389988    0.0525   1111111111111111111       0.3733   0.0147      -4.995   0.015      -2.954   0.013      1.000   13.596517    0.000051   13.879311    0.000759   13.286808    0.000820   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.7839    1.2743    0.1863   -0.1441   -0.0879   23   216.89096357971    0.0472   -60.00654491050    0.0525   1111111111111111111       0.3283   0.0339      -4.856   0.035      -2.859   0.030      1.000   15.505595    0.000124   16.011386    0.002613   14.964045    0.002111   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.1859   -2.0228    0.2150   -0.1379    0.1035   23   216.91089203501    0.0472   -60.06150042134    0.0525   1111111111111111111       0.4573   0.0304      -4.885   0.031      -2.768   0.027      1.000   15.274524    0.000111   15.858252    0.002355   14.664488    0.001747   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.1428   -0.3752    0.2469   -0.1575   -0.0095   23   216.91233389828    0.0472   -60.03403730019    0.0525   1111111111111111111       0.4112   0.0118      -4.794   0.012      -2.955   0.010      1.000   12.513809    0.000031   12.780123    0.000441   12.221429    0.000484   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.3476   -0.9728    0.0612   -0.1748   -0.1325   23   216.90549498077    0.0472   -60.04399784562    0.0525   1111111111111111111       0.3608   0.0236      -5.049   0.024      -2.931   0.021      1.000   14.720260    0.000086   15.064378    0.001443   14.346274    0.001456   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.9690    0.2374    0.0700   -0.1033   -0.0917   23   216.94942357690    0.0472   -60.02382334723    0.0525   1111111111111111111       0.3308   0.0179      -4.900   0.018      -2.818   0.016      1.000   14.080749    0.000064   14.453628    0.001024   13.672178    0.001001   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.1907    0.2621    0.0374   -0.1503    0.0206   23   216.91073838774    0.0472   -60.02341467834    0.0525   1111111111111111111       0.3280   0.0118      -4.901   0.012      -2.687   0.010      1.000   12.772330    0.000035   13.022478    0.000496   12.497044    0.000553   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.7620    2.4029    0.0252   -0.0713   -0.1085   23   216.89170729853    0.0472   -59.98773844434    0.0525   1111111111111111111       0.3430   0.0147      -5.058   0.015      -2.822   0.013      1.000   13.599248    0.000051   13.904455    0.000769   13.260270    0.000809   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.5671    0.1218    0.1309   -0.1773    0.0633   23   216.93601817680    0.0472   -60.02575291389    0.0525   1111111111111111111       0.4317   0.0229      -4.801   0.024      -2.818   0.020      1.000   14.646610    0.000083   14.983703    0.001377   14.280777    0.001402   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 1.0205    0.4032    0.2321   -0.3064   -0.1016   23   216.95113556178    0.0472   -60.02105956488    0.0525   1111111111111111111       0.4048   0.0324      -5.085   0.033      -2.876   0.029      1.000   15.410481    0.000119   15.944945    0.002498   14.841825    0.001953   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.1114    0.5041    0.2808   -0.2212    0.0174   23   216.91338446892    0.0472   -60.01938210206    0.0525   1111111111111111111       0.3479   0.0125      -4.939   0.013      -2.942   0.011      1.000   13.157532    0.000041   13.422060    0.000603   12.867252    0.000664   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.2223    0.2993    0.1386   -0.1218    0.0550   23   216.92451355850    0.0472   -60.02279522619    0.0525   1111111111111111111       0.4229   0.0122      -4.920   0.013      -2.784   0.011      1.000   13.092303    0.000040   13.354302    0.000583   12.804575    0.000643   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.0776   -0.5400   -0.0067   -0.2968   -0.1570   23   216.91451071601    0.0472   -60.03678265206    0.0525   1111111111111111111       0.3229   0.0127      -4.959   0.013      -2.847   0.011      1.000   13.218794    0.000043   13.488897    0.000624   12.921234    0.000682   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.3034   -2.6120   -0.0228   -0.1449   -0.0053   23   216.92723404193    0.0472   -60.07132302218    0.0525   1111111111111111111       0.3646   0.0672      -5.044   0.069      -2.912   0.060      1.000   16.871799    0.000245   17.649318    0.008969   16.116800    0.004637   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.3931   -0.7685    0.0717   -0.1629   -0.1030   23   216.93021676483    0.0472   -60.04059112399    0.0525   1111111111111111111       0.2726   0.0151      -4.812   0.016      -2.858   0.013      1.000   13.658355    0.000052   13.981518    0.000798   13.307072    0.000827   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.9324   -0.9010    0.1836   -0.1387   -0.0868   23   216.88597951402    0.0472   -60.04279831567    0.0525   1111111111111111111       0.3689   0.0136      -4.760   0.014      -2.900   0.012      1.000   13.393965    0.000046   13.703153    0.000694   13.050360    0.000727   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.0741   -0.8389   -0.0074   -0.1799    0.0520   23   216.91462626411    0.0472   -60.04176493754    0.0525   1111111111111111111       0.3756   0.0175      -4.982   0.018      -2.895   0.016      1.000   14.028225    0.000062   14.332136    0.000960   13.696066    0.001016   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-1.7019    0.8882    0.0844   -0.1652    0.1169   23   216.86034595266    0.0472   -60.01297221378    0.0525   1111111111111111111       0.3529   0.1197      -4.799   0.123      -3.041   0.106      1.000   17.874966    0.000425   18.818966    0.024474   17.015719    0.009360   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.2104    1.3919    0.1115   -0.1962   -0.0415   23   216.92411415092    0.0472   -60.00458689217    0.0525   1111111111111111111       0.4264   0.0272      -4.830   0.028      -2.741   0.024      1.000   15.035351    0.000099   15.426645    0.001792   14.610635    0.001700   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
 0.6707    2.7611    0.1756   -0.1533    0.0829   23   216.93944239777    0.0472   -59.98177070191    0.0525   1111111111111111111       0.4209   0.0857      -4.999   0.088      -3.114   0.076      1.000   17.312311    0.000309   18.144514    0.013599   16.521828    0.006317   296.301604      9.99    9.99    1.361    2008.337     296.302     567.831    1.3959498    1.2894565   -42.48688431827   31   1.00 
-0.0602   -1.3290    0.1149   -0.1869    0.0374   22   216.91508788063    0.0619   -60.04993453356    0.0640   5878733226543493376       0.4242   0.0910      -5.951   0.087      -3.244   0.086      1.012   17.753624    0.002913   18.956083    0.015711   16.667892    0.005208    2.288191       nan     nan    1.384    1148.761      70.221     246.909    1.2990767          nan   -42.50729783901   31   0.00 
 0.0601   -1.2837    0.0895   -0.1944   -0.0014   23   216.91910631326    0.1014   -60.04917989095    0.1052   5878733226535377024       0.1615   0.1495      -6.797   0.146      -2.042   0.143      1.591   17.821642    0.003361   19.061705    0.024159   16.454346    0.006802    2.607359       nan     nan    1.714     563.933      45.244     175.015          nan    1.2407788   -42.50575156067   95   0.00 
-0.1058   -1.3690    0.1240   -0.1957   -0.0306   22   216.91356751002    0.0467   -60.05060229494    0.0506   5878733226543156864       0.2241   0.0719      -2.427   0.068      -1.408   0.070      1.000   17.338305    0.002849   18.155493    0.006425   16.426836    0.004553    1.728657       nan     nan    1.316    1500.859     187.603     301.765    1.3781598          nan   -42.50822772119   31   0.00 
-0.2144   -1.3890    0.1035   -0.1853   -0.0462   22   216.90993934389    0.0393   -60.05093440054    0.0430   5878733226543156992       0.2770   0.0603      -3.542   0.057      -1.541   0.059      1.005   17.019821    0.002814   17.694630    0.005293   16.229681    0.003926    1.464949       nan     nan    1.261    1894.952     241.418     393.071    1.4229350          nan   -42.50930879571   31   0.00 
 0.0218   -1.6400    0.0659   -0.1419    0.0305   23   216.91782695812    0.0143   -60.05511914086    0.0165   5878733157823675264       0.2817   0.0227      -2.844   0.021      -1.431   0.022      0.980   14.910009    0.002778   16.858669    0.005313   13.613633    0.002883    3.245036    -18.49    1.94    1.510    3069.786     240.128    1498.982    1.2203443          nan   -42.51138523692   31   0.00 
-0.3118   -1.0893    0.0696   -0.2047    0.0225   22   216.90669150850    0.0443   -60.04593933139    0.0474   5878733226543161728       0.2452   0.0661      -7.071   0.065      -2.560   0.063      1.008   17.090891    0.002848   19.288282    0.018532   15.731339    0.003597    3.556944       nan     nan    1.568    1505.566      59.264     478.248    1.1974899          nan   -42.50550217723   31   0.00 
 0.3172   -1.0672    0.0281   -0.1466    0.0290   23   216.92768661211    0.0077   -60.04557035341    0.0095   5878733226543159808       0.3028   0.0125      -6.295   0.011      -3.964   0.013      1.035   13.257629    0.002759   13.720267    0.002878   12.607988    0.002824    1.112279       nan     nan    1.239    7300.635    1539.150    2491.862    1.4921310          nan   -42.50064722009   31   0.00 
-0.4712   -1.1961    0.0655   -0.1782    0.0346   23   216.90136960977    0.0254   -60.04771807510    0.0274   5878733226543160704       0.7438   0.0381     -16.093   0.037     -11.989   0.036      0.997   16.223597    0.002780   16.788782    0.003709   15.509640    0.003157    1.279142       nan     nan    1.243    2918.832     444.241     735.493    1.4571470          nan   -42.50825332761   31   0.00 
 0.5081   -1.5466    0.0796   -0.1783   -0.0085   23   216.93406208418    0.0333   -60.05356218580    0.0377   5878733157823675008       0.5399   0.0524       1.562   0.048      -7.127   0.052      0.979   16.809298    0.002808   17.377743    0.005204   16.087595    0.004775    1.290148       nan     nan    1.248    1998.052     247.175     280.215    1.4568863          nan   -42.50648473103   31   0.00 
 0.6080   -1.3949    0.0686   -0.2459   -0.0171   23   216.93739665733    0.0717   -60.05103206733    0.0758   5878733153505969152       0.5782   0.1089      -3.228   0.103      -2.116   0.103      1.069   17.917398    0.002983   18.583374    0.017487   17.062935    0.008379    1.520439       nan     nan    1.317     948.812      62.893     137.426    1.4138246          nan   -42.50348408234   31   0.00 
 0.1580   -0.7368    0.0454   -0.1759    0.0020   23   216.92237326027    0.0230   -60.04006321251    0.0267   5878733226543165184       0.5109   0.0362      -5.464   0.034      -4.164   0.037      1.189   15.733531    0.002780   16.187389    0.003366   15.080522    0.003213    1.106868       nan     nan    1.246    2963.478     576.407     681.109    1.4948050          nan   -42.49682295390   31   0.00 
 0.5498   -1.6687    0.0870   -0.2072   -0.1446   22   216.93545660145    0.0753   -60.05559672783    0.0880   5878733157823672448      -0.3615   0.1274      -5.081   0.109      -2.104   0.125      1.472   17.538605    0.004446   18.260592    0.025463   16.403151    0.022182    1.857441       nan     nan    1.571     311.149      42.898      49.339          nan    1.4172586   -42.50802008025   95   0.00 
-0.6040   -1.1167    0.0520   -0.1690    0.0317   23   216.89693856701    0.0151   -60.04639432135    0.0166   5878733192183423488       0.5083   0.0230      -5.909   0.022      -3.700   0.022      1.039   15.117953    0.002777   15.431398    0.008058   14.422558    0.005874    1.008841       nan     nan    1.342    3114.422     143.626     210.049    1.5225770          nan   -42.50801381199   31   0.00 
-0.6525   -1.2629    0.0715   -0.1974    0.0030   23   216.89531541517    0.0115   -60.04883175118    0.0130   5878733192183421824       0.8050   0.0185      -0.463   0.017      -9.642   0.017      0.994   14.472630    0.002762   14.844802    0.002989   13.916819    0.002856    0.927983    -20.78    6.12    1.217    5878.491    1011.715    1784.032    1.5336856          nan   -42.51056232807   31   0.00 
-0.2002   -0.7052    0.0600   -0.2418    0.0402   22   216.91041803718    0.0551   -60.03953682627    0.0581   5878733222225466880       0.4025   0.0813      -3.388   0.081      -1.722   0.078      1.001   17.615269    0.002923   18.514685    0.010875   16.664219    0.004470    1.850466       nan     nan    1.327    1113.085     103.292     310.911    1.3605688          nan   -42.49892333151   31   0.00 
 0.4033   -1.9025    0.0766   -0.2266   -0.0595   22   216.93056719604    0.0531   -60.05949432638    0.0574   5878733157823670272       0.3986   0.0829      -6.685   0.076      -3.059   0.078      1.015   17.497234    0.002894   18.480350    0.009286   16.525486    0.004575    1.954865       nan     nan    1.323    1225.995     122.593     299.417    1.3454312          nan   -42.51258911069   31   0.00 
 0.4475   -0.7391    0.0726   -0.2522   -0.0322   22   216.93203509586    0.0590   -60.04010113791    0.0604   5878734699694215808       0.1741   0.0864      -5.142   0.086      -2.671   0.083      1.021   17.643547    0.002888   18.892696    0.014960   16.555573    0.005187    2.337124       nan     nan    1.376    1255.593      73.874     248.293    1.2957283          nan   -42.49477629435   31   0.00 
-0.7808   -1.5745    0.0776   -0.1594    0.0235   23   216.89103068332    0.0292   -60.05402531766    0.0329   5878733192183417088       0.3021   0.0457      -7.503   0.042      -3.501   0.043      0.970   16.531818    0.002800   17.662233    0.007304   15.492019    0.003239    2.170215       nan     nan    1.353    2188.362     160.858     660.084    1.3179678          nan   -42.51617047801   31   0.00 
 0.8177   -1.4240    0.0752   -0.2073    0.0028   22   216.94439829695    0.0392   -60.05151675402    0.0431   5878734635292425600       0.6196   0.0616     -12.280   0.056      -4.718   0.058      1.079   16.945305    0.002814   17.554962    0.007886   16.217487    0.004188    1.337475       nan     nan    1.237    1902.222     147.191     347.672    1.4437459          nan   -42.50241404676   31   0.00 
 0.6828   -1.8559    0.1138   -0.2251   -0.0143   22   216.93989830227    0.0566   -60.05871745113    0.0623   5878733157823670144       0.4628   0.0886      -6.579   0.082      -4.994   0.086      0.966   17.673145    0.002906   18.401978    0.009091   16.839500    0.005054    1.562477       nan     nan    1.278    1177.514     125.480     257.660    1.4068391          nan   -42.50987944254   31   0.00 
-0.9366   -1.4777    0.0959   -0.1970    0.0005   22   216.88582896012    0.0551   -60.05241070195    0.0613   5878733192183755648       0.3823   0.0863      -8.256   0.080      -3.012   0.080      1.099   17.512886    0.002911   18.267511    0.007948   16.634964    0.004937    1.632547       nan     nan    1.307    1156.292     145.889     266.599    1.3908312          nan   -42.51583479211   31   0.00 
 0.0367   -2.3059    0.0638   -0.1417   -0.0128   23   216.91832308591    0.0288   -60.06622041381    0.0341   5878733119146201600       0.3344   0.0473      -5.705   0.042      -2.440   0.044      0.975   15.151229    0.002800   18.310417    0.018278   13.637433    0.003174    4.672984    -79.73    1.67    1.737    2177.861      60.105     717.814    1.1502281          nan   -42.52129323159   31   0.00 
 0.5340   -2.1829    0.0724   -0.1491   -0.0188   23   216.93493218441    0.0205   -60.06416828075    0.0237   5878730202886167424       0.8654   0.0326      -8.499   0.030      -5.120   0.033      0.995   15.863410    0.003221   16.431231    0.007638   15.125581    0.006175    1.305650       nan     nan    1.260     650.706     152.713     197.084    1.4565479          nan   -42.51586617818   31   0.00 
 0.2881   -0.3833    0.0719   -0.2212    0.0071   22   216.92671284386    0.0102   -60.03417164176    0.0119   5878734704011921536       0.6270   0.0166      -7.606   0.015      -2.697   0.016      1.011   14.129804    0.002761   14.521438    0.002925   13.562162    0.002873    0.959275     -9.11    5.99    1.216    6086.898    1236.847    1584.667    1.5245335          nan   -42.49057272443   31   0.00 
 0.6116   -0.5395    0.0879   -0.2421   -0.0444   22   216.93750677801    0.0473   -60.03677460878    0.0524   5878734699694222720       0.3688   0.0741      -7.842   0.070      -2.412   0.072      0.962   17.391125    0.002853   18.180168    0.009346   16.528133    0.004204    1.652035       nan     nan    1.283    1470.619     121.722     345.233    1.3892850          nan   -42.49059658874   31   0.00 
-0.3688   -2.2960    0.0932   -0.2156    0.0085   22   216.90478057957    0.0586   -60.06605551828    0.0645   5878733123463929472       0.3505   0.0930      -6.286   0.085      -3.671   0.086      1.033   17.442574    0.002951   19.977880    0.036922   16.027269    0.003320    3.950611       nan     nan    1.620    1028.098      29.491     603.474          nan    1.1852719   -42.52406069057   95   0.00 
-0.1021   -0.2934    0.0224   -0.1485   -0.0051   23   216.91369083440    0.1965   -60.03267344776    0.2318   5878733432701604992       0.4045   0.3132      -6.212   0.292      -5.307   0.312      2.799   16.650532    0.005100   18.838438    0.015198   15.168518    0.003122    3.669920       nan     nan    1.745     252.997      72.672     775.545          nan    0.9761565   -42.49202620274   95   0.00 
 0.9176   -0.8067    0.2738   -0.2122   -0.0047   20   216.94772211589    0.0566   -60.04122689058    0.0612   5878734630975586304       0.3169   0.0835      -6.472   0.088      -1.359   0.086      0.989   17.500378    0.002882   18.365847    0.010191   16.604759    0.006559    1.761087       nan     nan    1.287    1283.109     110.769     182.915    1.3757880          nan   -42.49241423911   31   0.00 
 0.3335   -0.3343   -0.0254   -0.1706   -0.0680   21   216.92822647323    0.0610   -60.03335509918    0.0674   5878734704011921920       0.3521   0.0925      -6.909   0.089      -2.517   0.091      1.079   17.562004    0.003005   18.773354    0.029132   16.352551    0.006488    2.420803       nan     nan    1.520     904.744      37.441     185.368    1.2855102          nan   -42.48950997993   31   0.00 
 0.0362   -2.4278    0.0686   -0.1923    0.0243   23   216.91830714394    0.0157   -60.06825233175    0.0176   5878733123463926528       0.4531   0.0248      -4.870   0.023      -2.133   0.023      1.009   15.185571    0.002766   15.708173    0.003083   14.494486    0.002910    1.213687       nan     nan    1.244    4403.483     828.502    1314.076    1.4717172          nan   -42.52312968668   31   0.00 
