_x         _y     pmRApmDEcor   PlxpmRAcor   PlxpmDEcor   Nper   RA_ICRS     e_RA_ICRS      DE_ICRS   e_DE_ICRS               Source           Plx     e_Plx         pmRA   e_pmRA         pmDE   e_pmDE        RUWE         Gmag       e_Gmag        BPmag      e_BPmag        RPmag      e_RPmag         BPRP      RVDR2  e_RVDR2  E(BP/RP)          RFG         RFBP         RFRP           nueff         pscol       ELAT            Solved          Pmemb      
-0.4512   -0.8226    0.2625    0.1474   -0.0419   23   168.69223477808    0.0548   -60.58916217283    0.0519   1111111111111111111       0.3861   0.0209      -5.948   0.021       0.921   0.019      1.000   14.436471    0.000075   14.758333    0.001211   14.087850    0.001257   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.0457    0.8730    0.2143    0.0461    0.0552   23   168.70909773875    0.0548   -60.56090291154    0.0519   1111111111111111111       0.3751   0.0159      -5.985   0.016       1.065   0.014      1.000   13.789576    0.000056   14.110331    0.000853   13.440937    0.000887   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-1.1407    0.8540    0.0773    0.1201    0.0762   23   168.66886621936    0.0548   -60.56121589554    0.0519   1111111111111111111       0.3128   0.0478      -6.201   0.049       1.117   0.043      1.000   16.214513    0.000176   16.782131    0.004536   15.615448    0.003260   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.1909    0.1146    0.0453    0.0603   -0.0468   23   168.70107181071    0.0548   -60.57354208568    0.0519   1111111111111111111       0.4137   0.0118      -6.029   0.012       1.138   0.010      1.000   11.700567    0.000024   11.913256    0.000293   11.470898    0.000339   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.5560   -0.8408    0.3501    0.2046    0.0968   23   168.68867863407    0.0548   -60.58946596442    0.0519   1111111111111111111       0.4135   0.0247      -6.249   0.025       1.150   0.022      1.000   14.814893    0.000090   15.165079    0.001531   14.435811    0.001533   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 1.2922   -2.1016    0.0311    0.0967    0.0692   23   168.75143303771    0.0548   -60.61047821379    0.0519   1111111111111111111       0.3461   0.0807      -6.186   0.083       0.670   0.072      1.000   17.206160    0.000292   17.968987    0.011728   16.460693    0.006049   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.1601    1.0993    0.0384    0.0300   -0.0311   23   168.71297763727    0.0548   -60.55713193732    0.0519   1111111111111111111       0.4497   0.0185      -5.851   0.019       1.101   0.016      1.000   14.160010    0.000066   14.461891    0.001029   13.832469    0.001093   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.0428   -0.0599    0.1588    0.0602    0.0052   23   168.70900048096    0.0548   -60.57645060864    0.0519   1111111111111111111       0.2862   0.0118      -5.972   0.012       1.144   0.010      1.000    8.503683    0.000024    8.717190    0.000212    8.269263    0.000244   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.0710   -0.8087    0.2690    0.2160    0.1009   23   168.70995831335    0.0548   -60.58893182577    0.0519   1111111111111111111       0.4273   0.0144      -6.247   0.015       1.018   0.013      1.000   13.541412    0.000049   13.832800    0.000740   13.226122    0.000794   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.2850    1.5203    0.0937    0.2015    0.0767   23   168.69788695457    0.0548   -60.55011663330    0.0519   1111111111111111111       0.3249   0.0275      -5.970   0.028       0.957   0.024      1.000   15.055496    0.000100   15.423234    0.001789   14.657843    0.001749   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.0190   -1.1598    0.2131    0.1734    0.0819   23   168.70819150022    0.0548   -60.59478352810    0.0519   1111111111111111111       0.3262   0.0191      -6.205   0.020       1.228   0.017      1.000   14.236718    0.000068   14.546795    0.001078   13.899383    0.001133   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.2157    1.8632    0.1086    0.1685    0.0358   23   168.71486000881    0.0548   -60.54440195090    0.0519   1111111111111111111       0.2986   0.0292      -5.895   0.030       0.916   0.026      1.000   15.183983    0.000107   15.557538    0.001944   14.781684    0.001886   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.0291    0.1633   -0.0196    0.1595    0.0432   23   168.70656042491    0.0548   -60.57273001901    0.0519   1111111111111111111       0.2991   0.0118      -6.004   0.012       1.279   0.010      1.000    9.866279    0.000024   10.063873    0.000211    9.651439    0.000246   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.6962   -0.7812    0.1147    0.2793   -0.0398   23   168.68391971719    0.0548   -60.58847183307    0.0519   1111111111111111111       0.3437   0.0274      -6.130   0.028       1.077   0.024      1.000   15.048283    0.000100   15.414486    0.001779   14.652677    0.001744   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.1400    2.3421    0.2360    0.0751   -0.1387   23   168.71229200279    0.0548   -60.53642367782    0.0519   1111111111111111111       0.3703   0.0394      -6.119   0.041       0.961   0.035      1.000   15.817965    0.000145   16.331893    0.003262   15.269148    0.002574   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-1.1786   -0.7107    0.0223    0.2005   -0.0920   23   168.66754991525    0.0548   -60.58729324317    0.0519   1111111111111111111       0.4074   0.0118      -6.288   0.012       1.137   0.010      1.000   11.519524    0.000024   11.732271    0.000270   11.287744    0.000311   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.9304    1.3753    0.1463    0.1217    0.1053   23   168.67600657149    0.0548   -60.55253052468    0.0519   1111111111111111111       0.3380   0.0325      -5.977   0.033       0.996   0.029      1.000   15.416629    0.000119   15.983639    0.002562   14.819198    0.001923   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.2374   -3.0386    0.2881    0.1093    0.0263   23   168.69948306010    0.0548   -60.62610525640    0.0519   1111111111111111111       0.3174   0.0644      -5.929   0.066       0.908   0.057      1.000   16.790896    0.000235   17.503629    0.007973   16.079546    0.004530   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 1.2394    0.2452    0.2825    0.2591   -0.0614   23   168.74958830777    0.0548   -60.57136139098    0.0519   1111111111111111111       0.3585   0.0468      -6.051   0.048       1.207   0.042      1.000   16.170982    0.000172   16.743362    0.004405   15.567546    0.003151   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.3628    0.0483    0.1413    0.1235    0.0051   23   168.71985674110    0.0548   -60.57464598130    0.0519   1111111111111111111       0.2799   0.0118      -6.124   0.012       1.178   0.010      1.000   12.917117    0.000037   13.187967    0.000537   12.622005    0.000587   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.4398   -0.5763    0.2331    0.1209   -0.0881   23   168.72247150775    0.0548   -60.58505709350    0.0519   1111111111111111111       0.3727   0.0151      -5.994   0.016       1.152   0.013      1.000   13.660997    0.000052   13.935050    0.000781   13.362677    0.000853   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.5294   -0.6235    0.2030    0.1417    0.0142   23   168.68958187476    0.0548   -60.58584278529    0.0519   1111111111111111111       0.4101   0.0208      -6.006   0.021       1.236   0.018      1.000   14.426944    0.000075   14.758128    0.001211   14.065565    0.001242   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-1.2328   -0.9276    0.3109    0.1934   -0.0110   23   168.66570395776    0.0548   -60.59090753690    0.0519   1111111111111111111       0.2618   0.0449      -6.063   0.046       1.157   0.040      1.000   16.088185    0.000165   16.682006    0.004206   15.466426    0.002935   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.4256   -2.3131    0.2031    0.1328   -0.0213   23   168.72200418337    0.0548   -60.61400896787    0.0519   1111111111111111111       0.4453   0.0133      -6.066   0.014       1.048   0.012      1.000   13.344003    0.000045   13.629094    0.000669   13.029580    0.000720   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.6770   -1.9349    0.1267    0.2545   -0.0444   23   168.68455622957    0.0548   -60.60770326829    0.0519   1111111111111111111       0.3931   0.0403      -6.245   0.042       1.015   0.036      1.000   15.866835    0.000148   16.389295    0.003399   15.308734    0.002644   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.1419    0.0040    0.2839    0.2438    0.0354   23   168.70273509318    0.0548   -60.57538469659    0.0519   1111111111111111111       0.3690   0.0118      -6.360   0.012       0.935   0.010      1.000   10.861242    0.000024   11.060925    0.000211   10.646588    0.000246   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.4470    3.7961    0.1650    0.2551    0.0641   23   168.72268437719    0.0548   -60.51219830205    0.0519   1111111111111111111       0.4090   0.1170      -6.395   0.120       0.992   0.104      1.000   17.838054    0.000416   18.703494    0.022108   17.025771    0.009488   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.8074    0.3855    0.1406    0.0759   -0.0112   23   168.73493252545    0.0548   -60.56902486444    0.0519   1111111111111111111       0.3652   0.0281      -6.148   0.029       0.815   0.025      1.000   15.105306    0.000103   15.474423    0.001846   14.707224    0.001802   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.1932    2.9235    0.3224    0.1473    0.0196   23   168.70100395555    0.0548   -60.52673639445    0.0519   1111111111111111111       0.3461   0.0552      -6.141   0.057       1.201   0.049      1.000   16.495992    0.000202   17.169488    0.006104   15.811983    0.003730   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.5758   -0.6479    0.0331    0.1106    0.0093   23   168.72708741045    0.0548   -60.58624981418    0.0519   1111111111111111111       0.5133   0.0233      -6.211   0.024       1.096   0.021      1.000   14.689890    0.000085   15.030720    0.001415   14.320870    0.001434   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.3164   -1.0300    0.0869    0.2260   -0.0052   23   168.69680864767    0.0548   -60.59262017815    0.0519   1111111111111111111       0.3359   0.0208      -6.156   0.021       0.907   0.019      1.000   14.430371    0.000075   14.751777    0.001207   14.082241    0.001253   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.2749   -0.8982    0.2722    0.2353   -0.0245   23   168.71687708077    0.0548   -60.59042331553    0.0519   1111111111111111111       0.3393   0.0151      -6.298   0.016       0.843   0.013      1.000   13.655361    0.000052   13.929193    0.000778   13.357265    0.000850   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.1486   -1.8966    0.1641    0.1053   -0.0359   23   168.70250094029    0.0548   -60.60706655068    0.0519   1111111111111111111       0.4097   0.0303      -6.297   0.031       1.127   0.027      1.000   15.267739    0.000111   15.650264    0.002062   14.855322    0.001974   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.0875    0.4274    0.1181    0.1118   -0.0460   23   168.70457987902    0.0548   -60.56832830074    0.0519   1111111111111111111       0.3820   0.0118      -5.957   0.012       0.873   0.010      1.000   12.066972    0.000025   12.289277    0.000350   11.827058    0.000401   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.0663   -1.4207    0.0977    0.1610   -0.0097   23   168.70979954003    0.0548   -60.59913341209    0.0519   1111111111111111111       0.2463   0.0253      -6.198   0.026       0.866   0.022      1.000   14.869751    0.000092   15.224043    0.001585   14.486253    0.001579   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-1.0858    0.2570    0.0362    0.0365   -0.0585   23   168.67071866159    0.0548   -60.57116540171    0.0519   1111111111111111111       0.2937   0.0138      -6.201   0.014       1.208   0.012      1.000   13.431482    0.000047   13.727459    0.000702   13.105934    0.000748   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.2519   -1.9112    0.1795    0.1548   -0.0601   23   168.69899534647    0.0548   -60.60730964131    0.0519   1111111111111111111       0.3700   0.0310      -6.331   0.032       1.195   0.028      1.000   15.317400    0.000114   15.705943    0.002137   14.898193    0.002028   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-1.8213    0.5924    0.1368    0.1400    0.0416   23   168.64577985310    0.0548   -60.56556861616    0.0519   1111111111111111111       0.3017   0.1133      -6.177   0.117       0.981   0.101      1.000   17.785794    0.000403   18.628873    0.020696   16.988725    0.009210   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 1.2919    0.3705    0.1744    0.1452    0.0659   23   168.75136809926    0.0548   -60.56927192520    0.0519   1111111111111111111       0.3287   0.0449      -6.183   0.046       1.013   0.040      1.000   16.087396    0.000165   16.667602    0.004163   15.476963    0.002959   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.0394    1.2462    0.1214    0.1190    0.0138   23   168.70621071762    0.0548   -60.55468397645    0.0519   1111111111111111111       0.2841   0.0215      -6.152   0.022       0.890   0.019      1.000   14.506902    0.000078   14.834575    0.001264   14.151774    0.001303   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.3253   -1.2602    0.1110    0.2058    0.0815   23   168.71859161746    0.0548   -60.59645630650    0.0519   1111111111111111111       0.3786   0.0252      -6.337   0.026       0.958   0.022      1.000   14.859317    0.000092   15.213470    0.001575   14.475712    0.001569   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.1305   -0.2781   -0.1005    0.1643    0.0626   23   168.71197559467    0.0548   -60.58008720947    0.0519   1111111111111111111       0.4261   0.0118      -5.923   0.012       0.990   0.010      1.000   11.624288    0.000024   11.835066    0.000283   11.396640    0.000327   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.0981   -0.0094    0.0564    0.0768   -0.0000   23   168.71087704327    0.0548   -60.57560955629    0.0519   1111111111111111111       0.4249   0.0118      -6.075   0.012       1.014   0.010      1.000   10.347906    0.000024   10.544629    0.000211   10.135163    0.000246   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.7204    1.8115    0.2644    0.2263    0.0629   23   168.73196418822    0.0548   -60.54526259237    0.0519   1111111111111111111       0.2868   0.0376      -6.587   0.039       0.936   0.034      1.000   15.725700    0.000138   16.240406    0.003060   15.174356    0.002419   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.5166    0.0854    0.1098    0.1879    0.0827   23   168.72507178685    0.0548   -60.57402775271    0.0519   1111111111111111111       0.3612   0.0149      -5.998   0.015       1.090   0.013      1.000   13.626971    0.000051   13.900045    0.000767   13.329502    0.000838   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.2388   -2.5587    0.1342    0.1814   -0.0421   23   168.69943600063    0.0548   -60.61810322613    0.0519   1111111111111111111       0.2744   0.0452      -6.312   0.047       1.178   0.040      1.000   16.101473    0.000166   16.677010    0.004194   15.494133    0.002996   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.0832    0.8127    0.1503    0.2176   -0.0762   23   168.71036946878    0.0548   -60.56190798374    0.0519   1111111111111111111       0.3044   0.0153      -6.078   0.016       1.122   0.014      1.000   13.696695    0.000053   14.000581    0.000806   13.368572    0.000854   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.7891   -1.7598    0.1728    0.1960    0.0373   23   168.73434142753    0.0548   -60.60478350686    0.0519   1111111111111111111       0.3599   0.0431      -6.393   0.044       1.060   0.038      1.000   16.003750    0.000158   16.546212    0.003806   15.428354    0.002864   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.5039    1.6924    0.1189    0.1374   -0.0227   23   168.72462832348    0.0548   -60.54724739861    0.0519   1111111111111111111       0.3407   0.0246      -6.022   0.025       1.009   0.022      1.000   14.810823    0.000089   15.246978    0.001606   14.338117    0.001446   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.0305    2.4069    0.1365    0.2021   -0.1009   23   168.70651479223    0.0548   -60.53534340541    0.0519   1111111111111111111       0.3343   0.0434      -6.090   0.045       1.035   0.039      1.000   16.019964    0.000159   16.578046    0.003898   15.428163    0.002864   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 1.0266   -2.3114    0.2171    0.1196   -0.0298   23   168.74241608323    0.0548   -60.61397738426    0.0519   1111111111111111111       0.3180   0.0708      -6.040   0.073       0.883   0.063      1.000   16.967518    0.000257   17.731208    0.009624   16.217295    0.005018   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 1.0948    1.7625    0.1951    0.1743    0.0454   23   168.74465445073    0.0548   -60.54607637002    0.0519   1111111111111111111       0.3377   0.0477      -6.146   0.049       1.199   0.042      1.000   16.206657    0.000175   16.838499    0.004727   15.554580    0.003114   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.1347   -0.4195    0.3558    0.1822    0.0710   23   168.70297853358    0.0548   -60.58244394677    0.0519   1111111111111111111       0.3968   0.0118      -6.247   0.012       0.959   0.010      1.000   12.201077    0.000027   12.425884    0.000373   11.957200    0.000427   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.5713   -0.0195    0.1144    0.2140    0.0358   23   168.72693077748    0.0548   -60.57577665817    0.0519   1111111111111111111       0.3823   0.0152      -5.892   0.016       1.189   0.014      1.000   13.681604    0.000053   14.001829    0.000806   13.334519    0.000839   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.1523    0.0123    0.2110    0.1386   -0.1400   23   168.70238234893    0.0548   -60.57524753554    0.0519   1111111111111111111       0.4851   0.0118      -6.163   0.012       0.933   0.010      1.000   11.372500    0.000024   11.578189    0.000251   11.150165    0.000291   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 1.3844    1.1644    0.0134   -0.0125    0.0881   23   168.75448614768    0.0548   -60.55604024748    0.0519   1111111111111111111       0.3134   0.0602      -5.976   0.062       1.135   0.054      1.000   16.663297    0.000220   17.358421    0.007087   15.965570    0.004164   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.1846    1.7311    0.3521    0.2281    0.1565   23   168.71380425454    0.0548   -60.54660414149    0.0519   1111111111111111111       0.3477   0.0289      -5.906   0.030       1.231   0.026      1.000   15.162808    0.000106   15.535958    0.001918   14.760625    0.001862   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.1419   -0.6794    0.0523    0.1515    0.0524   23   168.71236306753    0.0548   -60.58677592784    0.0519   1111111111111111111       0.4236   0.0118      -5.956   0.012       1.159   0.010      1.000   12.858403    0.000036   13.124033    0.000521   12.568659    0.000572   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.1821    1.1297    0.2125    0.1495   -0.0153   23   168.71372324978    0.0548   -60.55662525837    0.0519   1111111111111111111       0.4213   0.0199      -6.194   0.020       1.077   0.018      1.000   14.321614    0.000071   14.635567    0.001131   13.981126    0.001185   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.2321   -2.3736    0.1620    0.2007   -0.0404   23   168.71543055714    0.0548   -60.61501711471    0.0519   1111111111111111111       0.4283   0.0460      -6.367   0.047       0.974   0.041      1.000   16.135974    0.000169   16.691986    0.004239   15.547582    0.003109   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
-0.0155   -0.3250    0.1210    0.0841   -0.0580   23   168.70702144916    0.0548   -60.58086851191    0.0519   1111111111111111111       0.5060   0.0118      -6.186   0.012       0.949   0.010      1.000   11.474467    0.000024   11.684554    0.000264   11.245588    0.000305   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.4049   -1.1279    0.3957    0.2543   -0.0048   23   168.72129322151    0.0548   -60.59425131876    0.0519   1111111111111111111       0.3333   0.0243      -6.380   0.025       0.982   0.022      1.000   14.785499    0.000088   15.137075    0.001506   14.403438    0.001505   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.3541    0.8496    0.1832    0.0583    0.0967   23   168.71955626341    0.0548   -60.56129199718    0.0519   1111111111111111111       0.3952   0.0158      -6.129   0.016       1.113   0.014      1.000   13.770260    0.000055   14.049698    0.000828   13.465710    0.000900   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 1.0605    0.7544    0.1302    0.1515    0.0783   23   168.74351270004    0.0548   -60.56287524089    0.0519   1111111111111111111       0.4589   0.0373      -6.039   0.038       1.017   0.033      1.000   15.705328    0.000137   16.199120    0.002972   15.175283    0.002421   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
 0.9125   -1.2807    0.2332    0.1175   -0.0094   23   168.73852441564    0.0548   -60.59679661987    0.0519   1111111111111111111       0.3307   0.0359      -6.179   0.037       1.188   0.032      1.000   15.624118    0.000132   16.119334    0.002813   15.092031    0.002293   275.674097      9.99    9.99    1.345    1763.875     275.674     463.203    1.4274720    1.4094322   -56.86612020685   31   1.00 
