_x         _y     pmRApmDEcor  PlxpmRAcor PlxpmDEcor Nper   RA_ICRS     e_RA_ICRS      DE_ICRS   e_DE_ICRS               Source           Plx     e_Plx         pmRA   e_pmRA         pmDE   e_pmDE        RUWE         Gmag       e_Gmag        BPmag      e_BPmag        RPmag      e_RPmag         BPRP      RVDR2  e_RVDR2  E(BP/RP)          RFG         RFBP         RFRP           nueff         pscol       ELAT            Solved          Pmemb      
 0.8162    0.1206    0.2200    0.2301   -0.0095   23   150.69660144530    0.0528   -54.75608381752    0.0519   1111111111111111111       0.1441   0.0865      -4.129   0.089       2.704   0.077      1.000   17.327161    0.000312   17.869426    0.011632   16.595501    0.007271   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 1.4966   -1.0398    0.0096    0.1561    0.0844   23   150.71627441701    0.0528   -54.77542030623    0.0519   1111111111111111111       0.0798   0.1307      -4.352   0.135       2.775   0.116      1.000   18.016089    0.000462   18.573832    0.021349   17.274697    0.012745   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.2626    0.8819    0.1051    0.1451    0.0448   23   150.68060941269    0.0528   -54.74339680623    0.0519   1111111111111111111      -0.0310   0.0652      -4.264   0.067       2.814   0.058      1.000   16.814242    0.000238   17.328252    0.007431   16.105086    0.004958   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.0873   -1.8550    0.0805    0.1420    0.0294   23   150.67555076033    0.0528   -54.78901548065    0.0519   1111111111111111111       0.2351   0.0797      -4.119   0.082       2.679   0.071      1.000   17.183136    0.000289   17.736231    0.010386   16.444457    0.006436   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-1.0601   -1.2868   -0.0198    0.1130    0.1384   23   150.64239272666    0.0528   -54.77954137588    0.0519   1111111111111111111       0.1034   0.1133      -4.415   0.117       2.807   0.101      1.000   17.785636    0.000403   18.333091    0.017314   17.050822    0.010564   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.3161   -0.6058    0.0176    0.1851    0.1419   23   150.66389542520    0.0528   -54.76819130536    0.0519   1111111111111111111       0.2466   0.0526      -4.108   0.054       2.845   0.047      1.000   16.400903    0.000193   16.913251    0.005345   15.693293    0.003653   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.3924   -0.1636    0.0258    0.0787    0.1467   23   150.66169212435    0.0528   -54.76082052483    0.0519   1111111111111111111       0.1625   0.0356      -4.273   0.037       2.813   0.032      1.000   15.610344    0.000131   16.106246    0.002952   14.916563    0.002156   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.2327   -0.6040   -0.0790    0.1179    0.1238   23   150.66630442104    0.0528   -54.76816119803    0.0519   1111111111111111111      -0.0050   0.0421      -4.066   0.043       2.596   0.037      1.000   15.957078    0.000155   16.454650    0.003784   15.261703    0.002705   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-1.4259   -0.4004    0.0397    0.1369    0.0564   23   150.63183745315    0.0528   -54.76476461748    0.0519   1111111111111111111       0.0855   0.1216      -4.243   0.125       2.780   0.108      1.000   17.900354    0.000431   18.452691    0.019210   17.162179    0.011595   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 1.5093    0.7937    0.2473    0.1229   -0.0641   23   150.71660708314    0.0528   -54.74486138322    0.0519   1111111111111111111      -0.0600   0.1294      -4.307   0.133       2.926   0.115      1.000   17.999669    0.000457   18.556644    0.021031   17.258733    0.012574   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.1711   -1.7018    0.0329    0.1527    0.0006   23   150.67797374309    0.0528   -54.78646209247    0.0519   1111111111111111111       0.3106   0.0990      -3.867   0.102       2.657   0.088      1.000   17.561761    0.000355   18.100890    0.014167   16.833677    0.008825   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-1.2331    0.1198    0.0499    0.1226   -0.0182   23   150.63741352826    0.0528   -54.75609563392    0.0519   1111111111111111111       0.0713   0.1104      -4.237   0.114       2.765   0.098      1.000   17.743965    0.000394   18.296270    0.016763   17.005710    0.010168   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.4789    0.9635   -0.0345    0.1340    0.0310   23   150.68685515645    0.0528   -54.74203663213    0.0519   1111111111111111111       0.0728   0.0118      -4.132   0.012       2.520   0.010      1.000   12.976213    0.000038   13.949127    0.000792   12.072387    0.000444   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.6185   -0.8558    0.0156    0.1693    0.0965   23   150.65515602575    0.0528   -54.77235812261    0.0519   1111111111111111111       0.2806   0.0881      -4.000   0.091       2.831   0.078      1.000   17.360088    0.000318   17.891290    0.011857   16.636656    0.007523   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-1.2340   -0.2959    0.0624    0.1077    0.0857   23   150.63738168137    0.0528   -54.76302326593    0.0519   1111111111111111111      -0.0462   0.1124      -4.261   0.116       2.412   0.100      1.000   17.773521    0.000400   18.320499    0.017125   17.039077    0.010461   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.1654   -0.0621    0.1412    0.1894    0.0882   23   150.67780543761    0.0528   -54.75913074014    0.0519   1111111111111111111       0.0926   0.0215      -4.030   0.022       2.812   0.019      1.000   14.510058    0.000078   14.998963    0.001457   13.821550    0.001131   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.3573    1.0050    0.1107    0.0468    0.0496   23   150.66271357598    0.0528   -54.74134582252    0.0519   1111111111111111111       0.0622   0.0825      -4.138   0.085       2.743   0.073      1.000   17.243582    0.000298   17.782238    0.010808   16.514655    0.006816   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.0692   -0.0855   -0.0374    0.1247    0.1276   23   150.67102951357    0.0528   -54.75951977072    0.0519   1111111111111111111       0.1305   0.0118      -4.222   0.012       2.961   0.010      1.000   11.858331    0.000024   13.365653    0.000602   10.719673    0.000231   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.0504   -0.8783    0.1262    0.1469    0.0658   23   150.67157192898    0.0528   -54.77273500881    0.0519   1111111111111111111       0.0553   0.0636      -4.017   0.066       2.605   0.057      1.000   16.768636    0.000232   17.281602    0.007155   16.060643    0.004793   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.5054    1.4661    0.0845    0.1216    0.0577   23   150.65843899314    0.0528   -54.73366140064    0.0519   1111111111111111111       0.0476   0.0979      -4.182   0.101       2.517   0.087      1.000   17.541392    0.000351   18.079645    0.013913   16.813772    0.008683   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.0657    0.8418    0.0909    0.1732    0.0621   23   150.67113138837    0.0528   -54.74406553612    0.0519   1111111111111111111       0.2035   0.0557      -4.041   0.057       2.895   0.050      1.000   16.514366    0.000204   17.035931    0.005882   15.798979    0.003943   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.2270    0.9267    0.0928    0.1869    0.0845   23   150.67958126581    0.0528   -54.74265096907    0.0519   1111111111111111111       0.1979   0.0680      -4.089   0.070       2.866   0.061      1.000   16.893446    0.000248   17.409567    0.007941   16.181955    0.005259   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.1517    0.1657    0.0641    0.1725    0.0713   23   150.67740883280    0.0528   -54.75533357937    0.0519   1111111111111111111       0.0597   0.0227      -4.024   0.023       2.777   0.020      1.000   14.631749    0.000082   15.118849    0.001564   13.944359    0.001210   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.7230    0.1550    0.0537    0.0295    0.0594   23   150.65214544282    0.0528   -54.75551009042    0.0519   1111111111111111111       0.0704   0.0876      -4.250   0.090       2.656   0.078      1.000   17.350699    0.000316   17.881584    0.011761   16.627488    0.007468   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.9639    0.8783   -0.0157    0.0915    0.1088   23   150.64519854757    0.0528   -54.74345586453    0.0519   1111111111111111111       0.0984   0.1055      -4.281   0.109       2.612   0.094      1.000   17.668802    0.000377   18.211649    0.015586   16.937544    0.009615   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.3462    0.0806   -0.1339    0.1304    0.1225   23   150.66302784912    0.0528   -54.75675060491    0.0519   1111111111111111111       0.1758   0.0323      -3.940   0.033       2.739   0.029      1.000   15.401259    0.000118   15.892719    0.002552   14.710970    0.001895   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.7774   -1.2277    0.0877    0.1243    0.0317   23   150.69549372733    0.0528   -54.77855779623    0.0519   1111111111111111111       0.0913   0.1032      -3.985   0.106       2.643   0.092      1.000   17.630412    0.000369   18.171897    0.015060   16.900338    0.009323   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.4754   -1.4658   -0.0152    0.1687   -0.0760   23   150.68676743532    0.0528   -54.78252735925    0.0519   1111111111111111111       0.1711   0.0924      -4.009   0.095       2.687   0.082      1.000   17.442821    0.000332   17.998457    0.012968   16.701920    0.007914   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.5829    0.5339    0.0102    0.0887    0.1208   23   150.68986105378    0.0528   -54.74919569269    0.0519   1111111111111111111      -0.0015   0.0778      -4.155   0.080       2.684   0.069      1.000   17.140279    0.000282   17.664535    0.009798   16.422767    0.006342   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.7174    1.3667    0.0055    0.0336    0.1281   23   150.69373608397    0.0528   -54.73531769738    0.0519   1111111111111111111      -0.0191   0.0973      -4.342   0.100       2.647   0.087      1.000   17.531055    0.000349   18.101686    0.014158   16.778949    0.008418   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.2214    0.1466    0.1025    0.0998    0.0500   23   150.66663503402    0.0528   -54.75565102457    0.0519   1111111111111111111       0.1520   0.0261      -4.163   0.027       2.925   0.023      1.000   14.940878    0.000095   15.426728    0.001887   14.255416    0.001443   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.6690    1.0068   -0.0284    0.0553    0.0161   23   150.69234387106    0.0528   -54.74131507722    0.0519   1111111111111111111       0.1509   0.0222      -3.808   0.023       2.843   0.020      1.000   14.576948    0.000080   15.068881    0.001518   13.885609    0.001171   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.9951    1.5945    0.0151    0.1409    0.1264   23   150.70175166858    0.0528   -54.73152076298    0.0519   1111111111111111111       0.0649   0.1186      -4.228   0.122       2.705   0.106      1.000   17.860108    0.000421   18.410565    0.018520   17.123052    0.011222   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.2971    1.8238    0.1539    0.1165   -0.0018   23   150.68160152392    0.0528   -54.72770207117    0.0519   1111111111111111111       0.0882   0.1099      -4.160   0.113       2.779   0.098      1.000   17.735801    0.000392   18.282458    0.016570   17.001452    0.010138   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.8797    1.7430    0.0666    0.0419   -0.0258   23   150.69841979123    0.0528   -54.72904630325    0.0519   1111111111111111111       0.0165   0.1119      -4.193   0.115       2.969   0.100      1.000   17.765608    0.000399   18.321879    0.017136   17.024478    0.010325   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.1024   -0.4607   -0.1047    0.1154   -0.0194   23   150.67598715737    0.0528   -54.76577431043    0.0519   1111111111111111111       0.1466   0.0319      -4.392   0.033       2.515   0.028      1.000   15.375442    0.000117   15.861875    0.002500   14.689243    0.001870   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.8762   -0.9856    0.1863    0.2167    0.0582   23   150.69834532631    0.0528   -54.77452075653    0.0519   1111111111111111111       0.1959   0.1012      -3.932   0.104       2.801   0.090      1.000   17.599033    0.000363   18.139529    0.014645   16.869931    0.009091   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.2602    0.4968   -0.1145    0.1463    0.0333   23   150.68054332315    0.0528   -54.74981539665    0.0519   1111111111111111111      -0.1437   0.0371      -4.101   0.038       2.740   0.033      1.000   15.693841    0.000136   16.182993    0.003115   15.005622    0.002284   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.6327    0.0984    0.1139    0.0749    0.0533   23   150.65475395795    0.0528   -54.75645340171    0.0519   1111111111111111111       0.1821   0.0771      -4.193   0.079       2.912   0.069      1.000   17.124109    0.000280   17.647843    0.009663   16.407028    0.006264   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.0539   -1.0654    0.1341    0.0137    0.0893   23   150.67458507035    0.0528   -54.77585245991    0.0519   1111111111111111111       0.1135   0.0755      -4.414   0.078       2.576   0.067      1.000   17.084295    0.000274   17.606643    0.009338   16.368166    0.006076   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.4460   -0.6244    0.1653    0.2151    0.0123   23   150.68591475955    0.0528   -54.76850164084    0.0519   1111111111111111111       0.2209   0.0658      -4.086   0.068       2.642   0.059      1.000   16.831033    0.000240   17.345561    0.007537   16.121309    0.005020   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.2050    0.5298    0.0697    0.0793    0.0554   23   150.66710783417    0.0528   -54.74926513068    0.0519   1111111111111111111       0.0954   0.0350      -4.253   0.036       2.699   0.031      1.000   15.572315    0.000128   16.067223    0.002873   14.879580    0.002106   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.0024    0.4245    0.1337    0.0712    0.0709   23   150.67309612235    0.0528   -54.75101945863    0.0519   1111111111111111111       0.2175   0.0265      -4.223   0.027       2.545   0.024      1.000   14.973571    0.000097   15.458736    0.001925   14.288809    0.001471   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-1.1992    1.9262    0.0356    0.0661    0.0610   23   150.63841928794    0.0528   -54.72599221467    0.0519   1111111111111111111       0.1024   0.1203      -3.987   0.124       2.797   0.107      1.000   17.883645    0.000427   18.474676    0.019536   17.118164    0.011132   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-1.2190    0.9718    0.1293    0.1218    0.0332   23   150.63783339957    0.0528   -54.74189542025    0.0519   1111111111111111111       0.1225   0.1023      -4.089   0.105       2.766   0.091      1.000   17.615874    0.000366   18.195530    0.015344   16.857073    0.008970   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.0744   -1.1542    0.0448    0.1601    0.0497   23   150.67087920383    0.0528   -54.77733311085    0.0519   1111111111111111111       0.0094   0.0823      -4.076   0.085       2.495   0.073      1.000   17.241017    0.000298   17.768476    0.010689   16.520763    0.006855   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.0112   -1.0693    0.0542    0.1662    0.0478   23   150.67270501096    0.0528   -54.77591788868    0.0519   1111111111111111111       0.1342   0.0756      -4.186   0.078       2.860   0.067      1.000   17.087196    0.000274   17.609651    0.009361   16.371004    0.006089   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.4141    0.0001    0.1617    0.1734    0.0368   23   150.66106651228    0.0528   -54.75809362360    0.0519   1111111111111111111       0.2172   0.0388      -4.404   0.040       2.743   0.035      1.000   15.789118    0.000143   16.279673    0.003335   15.100049    0.002429   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.4252    0.2534    0.1912    0.1992    0.0403   23   150.68530829357    0.0528   -54.75387174666    0.0519   1111111111111111111       0.0803   0.0519      -4.033   0.053       2.981   0.046      1.000   16.375946    0.000190   16.878015    0.005203   15.676715    0.003612   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.3617    1.1141    0.0231    0.1023    0.0055   23   150.68346954421    0.0528   -54.73952697955    0.0519   1111111111111111111       0.1359   0.0881      -4.303   0.091       2.790   0.078      1.000   17.359922    0.000317   17.891119    0.011856   16.636494    0.007522   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.4305   -0.0120    0.1999    0.0797    0.0510   23   150.66059496348    0.0528   -54.75829405338    0.0519   1111111111111111111      -0.0250   0.0517      -4.310   0.053       2.837   0.046      1.000   16.368452    0.000189   16.870282    0.005172   15.669442    0.003593   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.5409    0.5822   -0.0357    0.1114    0.0415   23   150.65740975954    0.0528   -54.74839170427    0.0519   1111111111111111111       0.2853   0.0777      -4.103   0.080       2.670   0.069      1.000   17.137478    0.000282   17.661644    0.009775   16.420041    0.006328   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.4401    0.4360    0.0028    0.0938    0.1107   23   150.68573809318    0.0528   -54.75082888467    0.0519   1111111111111111111       0.1082   0.0592      -3.792   0.061       2.771   0.053      1.000   16.630057    0.000216   17.142396    0.006401   15.922092    0.004320   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.0975   -0.2707    0.1165    0.2429    0.1474   23   150.67021104468    0.0528   -54.76260723904    0.0519   1111111111111111111       0.2135   0.0230      -3.955   0.024       2.560   0.020      1.000   14.661559    0.000083   15.148216    0.001592   13.974592    0.001231   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.1831    0.8422    0.0768    0.1830    0.1133   23   150.67831542747    0.0528   -54.74405942585    0.0519   1111111111111111111       0.0943   0.0637      -4.178   0.066       2.626   0.057      1.000   16.769702    0.000232   17.282693    0.007162   16.061682    0.004797   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.0212   -0.1188    0.1403    0.1712    0.0379   23   150.67363941605    0.0528   -54.76007462193    0.0519   1111111111111111111       0.1411   0.0118      -4.380   0.012       2.903   0.010      1.000   11.617347    0.000024   12.960292    0.000491   10.531869    0.000213   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.0303   -0.4494    0.0397    0.1209    0.1122   23   150.67390262499    0.0528   -54.76558600334    0.0519   1111111111111111111       0.1711   0.0267      -4.437   0.027       2.572   0.024      1.000   14.988618    0.000097   15.477787    0.001948   14.300794    0.001481   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.1980   -0.0577    0.1404    0.1850    0.0455   23   150.66730835475    0.0528   -54.75905684458    0.0519   1111111111111111111      -0.0405   0.0242      -4.077   0.025       2.734   0.022      1.000   14.772066    0.000088   15.257858    0.001701   14.085966    0.001310   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.4797   -1.4130   -0.0398    0.0742    0.0471   23   150.65916462494    0.0528   -54.78164628406    0.0519   1111111111111111111      -0.0625   0.0212      -4.097   0.022       2.739   0.019      1.000   14.471303    0.000076   14.963926    0.001428   13.779087    0.001105   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.0130   -0.6484   -0.1341    0.1975    0.0793   23   150.67265313347    0.0528   -54.76890172430    0.0519   1111111111111111111       0.0978   0.0369      -4.064   0.038       2.657   0.033      1.000   15.683732    0.000135   16.172647    0.003092   14.995781    0.002270   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.2928    0.4751    0.1676   -0.0032    0.0797   23   150.66457393317    0.0528   -54.75017707853    0.0519   1111111111111111111       0.0793   0.0365      -4.092   0.038       2.558   0.033      1.000   15.663173    0.000134   16.158807    0.003062   14.969538    0.002231   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.2670    1.5229    0.0656    0.0883    0.0996   23   150.66532074117    0.0528   -54.73271609358    0.0519   1111111111111111111       0.0429   0.0886      -4.313   0.091       2.692   0.079      1.000   17.370217    0.000319   17.930718    0.012241   16.625160    0.007436   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.8166   -0.3768    0.1903    0.0512    0.0134   23   150.64943803367    0.0528   -54.76437360218    0.0519   1111111111111111111       0.1058   0.0900      -4.444   0.093       2.606   0.080      1.000   17.396366    0.000324   17.928890    0.012241   16.671990    0.007741   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
 0.1129   -0.4154    0.1094    0.0647    0.0091   23   150.67628939947    0.0528   -54.76501897583    0.0519   1111111111111111111       0.1530   0.0304      -4.203   0.031       2.467   0.027      1.000   15.275529    0.000111   15.761460    0.002339   14.589708    0.001760   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
-0.0665    0.3183    0.0531    0.1273    0.0544   23   150.67110707241    0.0528   -54.75278946309    0.0519   1111111111111111111      -0.0551   0.0232      -3.997   0.024       2.705   0.021      1.000   14.680117    0.000084   15.166499    0.001609   13.993413    0.001244   326.949512      9.99    9.99    1.327    2024.939     326.950     618.734    1.4087840    1.3917930   -59.51366295706   31   1.00 
