_x         _y     pmRApmDEcor   PlxpmRAcor   PlxpmDEcor   Nper   RA_ICRS     e_RA_ICRS      DE_ICRS   e_DE_ICRS               Source           Plx     e_Plx         pmRA   e_pmRA         pmDE   e_pmDE        RUWE         Gmag       e_Gmag        BPmag      e_BPmag        RPmag      e_RPmag         BPRP      RVDR2  e_RVDR2  E(BP/RP)          RFG         RFBP         RFRP           nueff         pscol       ELAT            Solved          Pmemb      
-0.1998    0.0078   -0.0930   -0.2496    0.2626   23   264.47066271783    0.1030   -35.42239128515    0.0877   1111111111111111111       0.3923   0.0118      -0.434   0.012      -2.100   0.010      1.000   12.050908    0.000025   12.503024    0.000401   11.406128    0.000339   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.4012   -0.1461   -0.1624   -0.1074    0.1166   23   264.46654342658    0.1030   -35.42495689169    0.0877   1111111111111111111       0.3760   0.0129      -0.594   0.013      -2.348   0.011      1.000   13.249437    0.000043   13.750128    0.000738   12.561997    0.000589   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.6567   -0.2312   -0.2960   -0.1646    0.1716   23   264.48817997887    0.1030   -35.42637578230    0.0877   1111111111111111111       0.4321   0.0164      -0.121   0.017      -2.090   0.015      1.000   13.860569    0.000057   14.355922    0.001012   13.177946    0.000802   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-1.1217    0.3788    0.1612   -0.1408    0.1693   23   264.45180952400    0.1030   -35.41620876293    0.0877   1111111111111111111       0.2305   0.0224      -0.566   0.023      -2.010   0.020      1.000   14.597419    0.000081   15.172322    0.001605   13.854856    0.001142   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.4488   -1.9594   -0.1328   -0.2546    0.1957   23   264.46556633153    0.1030   -35.45518333533    0.0877   1111111111111111111       0.3122   0.0307      -0.465   0.032      -2.171   0.027      1.000   15.297303    0.000113   15.971715    0.002662   14.489030    0.001630   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.8623    1.6714   -0.0411    0.0480    0.4318   23   264.49237971414    0.1030   -35.39466897668    0.0877   1111111111111111111       0.3821   0.0475      -0.214   0.049      -1.926   0.042      1.000   16.199966    0.000174   16.947345    0.005396   15.348976    0.002803   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 1.6124    3.1409    0.0445    0.1460    0.4016   23   264.50770550066    0.1030   -35.37018361826    0.0877   1111111111111111111       0.3805   0.0234      -0.595   0.024      -2.002   0.021      1.000   14.697488    0.000085   15.265623    0.001698   13.959608    0.001211   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.8623   -2.1895   -0.3003   -0.2440    0.1614   23   264.49239283678    0.1030   -35.45901924445    0.0877   1111111111111111111       0.2496   0.0133      -0.521   0.014      -1.995   0.012      1.000   13.333661    0.000045   13.834536    0.000770   12.647147    0.000614   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 2.0990   -1.5619   -0.1936   -0.2771    0.3967   23   264.51769167600    0.1030   -35.44855329560    0.0877   1111111111111111111       0.2842   0.0742      -0.678   0.076      -2.106   0.066      1.000   17.052479    0.000269   18.021016    0.012799   16.099208    0.004690   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.5504    0.0043   -0.0674   -0.1840    0.2531   23   264.46349092236    0.1030   -35.42245098752    0.0877   1111111111111111111       0.3472   0.0141      -0.494   0.015      -2.195   0.013      1.000   13.495993    0.000048   13.978650    0.000830   12.824068    0.000671   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-1.6358    1.1848    0.2261   -0.1635    0.2612   23   264.44130078748    0.1030   -35.40277489037    0.0877   1111111111111111111       0.4296   0.0638      -0.417   0.066      -2.066   0.057      1.000   16.772476    0.000233   17.618012    0.009203   15.870215    0.004015   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-1.3303    0.6684   -0.0672   -0.3449   -0.0341   23   264.44754446406    0.1030   -35.41138224796    0.0877   1111111111111111111       0.3032   0.0279      -0.592   0.029      -1.877   0.025      1.000   15.088761    0.000102   15.711863    0.002244   14.313083    0.001475   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.3450   -0.6783    0.0171   -0.1034    0.2461   23   264.46769097596    0.1030   -35.43382791301    0.0877   1111111111111111111       0.2902   0.0161      -0.124   0.017      -1.972   0.014      1.000   13.823252    0.000056   14.319992    0.000993   13.139540    0.000786   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.7542    0.3577   -0.1563   -0.2278    0.0113   23   264.49017338780    0.1030   -35.41655967464    0.0877   1111111111111111111       0.2929   0.0218      -0.572   0.022      -2.127   0.019      1.000   14.537480    0.000079   15.059398    0.001504   13.832638    0.001133   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-1.9470    1.5453    0.1295   -0.2648    0.3224   23   264.43494025624    0.1030   -35.39676836202    0.0877   1111111111111111111       0.3414   0.0485      -0.683   0.050      -1.934   0.043      1.000   16.241982    0.000178   17.171986    0.006359   15.306270    0.002671   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 1.7017    1.9709   -0.2826   -0.3080    0.2095   23   264.50953759073    0.1030   -35.38967631734    0.0877   1111111111111111111       0.3698   0.0642      -0.470   0.066      -2.283   0.057      1.000   16.785949    0.000234   17.695735    0.009759   15.858031    0.003945   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.0086   -1.6187   -0.3609    0.1046    0.1714   23   264.47492388088    0.1030   -35.44950263936    0.0877   1111111111111111111       0.4511   0.0345      -0.657   0.036      -2.013   0.031      1.000   15.543243    0.000127   16.145204    0.003008   14.781811    0.001960   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.6226   -0.8960    0.4154   -0.2181    0.2323   23   264.48748528495    0.1030   -35.43745606740    0.0877   1111111111111111111       0.1379   0.0240      -0.246   0.025      -1.934   0.021      1.000   14.755390    0.000087   15.287335    0.001723   14.043595    0.001272   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.8597   -0.4134    0.0426   -0.2009    0.2976   23   264.45716447791    0.1030   -35.42941142196    0.0877   1111111111111111111       0.3831   0.0236      -0.301   0.024      -2.117   0.021      1.000   14.715478    0.000086   15.245204    0.001680   14.005247    0.001245   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.6289   -0.6779   -0.0358    0.1879    0.1544   23   264.48761271238    0.1030   -35.43382123989    0.0877   1111111111111111111       0.4186   0.0226      -0.551   0.023      -2.229   0.020      1.000   14.616076    0.000082   15.141442    0.001579   13.908855    0.001181   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.6187    0.4136   -0.4701   -0.1933    0.1389   23   264.46209545046    0.1030   -35.41562824145    0.0877   1111111111111111111       0.3566   0.0177      -0.398   0.018      -2.255   0.016      1.000   14.053871    0.000063   14.557156    0.001130   13.364068    0.000883   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.2547   -1.1555    0.1938   -0.4418    0.3007   23   264.46953891871    0.1030   -35.44178268725    0.0877   1111111111111111111       0.3974   0.0255      -0.394   0.026      -1.804   0.023      1.000   14.886231    0.000093   15.438513    0.001890   14.159582    0.001357   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.5942   -1.0374    0.0471   -0.2524    0.1261   23   264.46259312276    0.1030   -35.43981283356    0.0877   1111111111111111111       0.2807   0.0255      -0.390   0.026      -1.893   0.023      1.000   14.890941    0.000093   15.458988    0.001913   14.153344    0.001350   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 1.2898    1.4967   -0.1621   -0.2439    0.0673   23   264.50112071418    0.1030   -35.39757848802    0.0877   1111111111111111111       0.3823   0.0529      -0.467   0.054      -1.935   0.047      1.000   16.412017    0.000194   17.179079    0.006461   15.552451    0.003218   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.6228   -0.6149   -0.0668    0.0454    0.3702   23   264.46200986950    0.1030   -35.43276995889    0.0877   1111111111111111111       0.3468   0.0212      -0.383   0.022      -2.014   0.019      1.000   14.477770    0.000077   15.000900    0.001453   13.771634    0.001095   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-1.0413    0.2893   -0.1931   -0.2472    0.1674   23   264.45345370398    0.1030   -35.41769915998    0.0877   1111111111111111111       0.3879   0.0266      -0.404   0.027      -2.237   0.024      1.000   14.981002    0.000097   15.529140    0.002001   14.257598    0.001436   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 1.5601    1.4540    0.0940   -0.1821   -0.0975   23   264.50664742879    0.1030   -35.39829022219    0.0877   1111111111111111111       0.2675   0.0653      -0.288   0.067      -2.002   0.058      1.000   16.816884    0.000238   17.669909    0.009604   15.910962    0.004134   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-1.1413    0.2966   -0.1488   -0.1521    0.2794   23   264.45140836001    0.1030   -35.41757880363    0.0877   1111111111111111111       0.2939   0.0293      -0.249   0.030      -2.079   0.026      1.000   15.190468    0.000107   15.753640    0.002312   14.456285    0.001611   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 1.3020    1.9014   -0.3533   -0.2451    0.5244   23   264.50136721332    0.1030   -35.39083437747    0.0877   1111111111111111111       0.2529   0.0606      -0.451   0.062      -1.975   0.054      1.000   16.675551    0.000221   17.589073    0.008938   15.744417    0.003634   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.6952    1.5570    0.3602   -0.3685    0.1369   23   264.46053506777    0.1030   -35.39657400269    0.0877   1111111111111111111       0.3699   0.0393      -0.530   0.040      -1.932   0.035      1.000   15.812608    0.000144   16.427216    0.003675   15.042296    0.002312   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 1.1472   -0.5270   -0.1300   -0.4118    0.2682   23   264.49821373736    0.1030   -35.43130531091    0.0877   1111111111111111111       0.4094   0.0326      -0.331   0.034      -1.915   0.029      1.000   15.425577    0.000120   16.004166    0.002732   14.680162    0.001843   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.5398    0.1040    0.0822   -0.3288    0.3696   23   264.46370812264    0.1030   -35.42078864396    0.0877   1111111111111111111       0.3243   0.0141      -0.480   0.014      -2.070   0.013      1.000   13.480411    0.000048   13.962571    0.000823   12.808929    0.000666   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.9000    2.4048   -0.0574   -0.0668    0.1908   23   264.45635032780    0.1030   -35.38244848394    0.0877   1111111111111111111       0.3601   0.0626      -0.403   0.065      -1.928   0.056      1.000   16.738594    0.000229   17.648506    0.009395   15.808337    0.003809   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.4004    0.5948   -0.1728    0.0736    0.0077   23   264.48293653979    0.1030   -35.41260901868    0.0877   1111111111111111111       0.3078   0.0150      -0.346   0.015      -2.252   0.013      1.000   13.646472    0.000052   14.134161    0.000900   12.970428    0.000722   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 3.0543    0.8764   -0.3360   -0.1635    0.1918   23   264.53720590229    0.1030   -35.40791017877    0.0877   1111111111111111111       0.4233   0.0926      -0.380   0.095      -2.052   0.082      1.000   17.446802    0.000333   18.470288    0.018775   16.474488    0.006218   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.8301    1.6862   -0.2574   -0.1306    0.1284   23   264.45777734762    0.1030   -35.39442221487    0.0877   1111111111111111111       0.3894   0.0441      -0.281   0.045      -2.160   0.039      1.000   16.052233    0.000162   16.751212    0.004657   15.227759    0.002596   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.4486   -1.5877   -0.2319   -0.1986    0.1746   23   264.46557122175    0.1030   -35.44898589429    0.0877   1111111111111111111       0.4140   0.0358      -0.423   0.037      -1.957   0.032      1.000   15.621519    0.000131   16.215109    0.003160   14.866039    0.002067   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.6699   -0.2328   -0.0764    0.1155    0.2084   23   264.48845077229    0.1030   -35.42640199084    0.0877   1111111111111111111       0.4457   0.0177      -0.480   0.018      -2.190   0.016      1.000   14.053949    0.000063   14.556569    0.001129   13.364849    0.000883   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.4240    2.3173    0.1266   -0.2338    0.3453   23   264.48341546979    0.1030   -35.38390610262    0.0877   1111111111111111111       0.2137   0.0651      -0.257   0.067      -2.009   0.058      1.000   16.810836    0.000237   17.663481    0.009553   15.905061    0.004117   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-1.2245    1.5483    0.0837   -0.0461    0.3603   23   264.44971277862    0.1030   -35.39671880911    0.0877   1111111111111111111       0.2268   0.0511      -0.467   0.053      -2.019   0.045      1.000   16.343819    0.000187   17.097944    0.006065   15.490525    0.003087   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.1279    0.6858   -0.2947   -0.0810    0.3584   23   264.47736493997    0.1030   -35.41109205147    0.0877   1111111111111111111       0.3157   0.0144      -0.277   0.015      -1.966   0.013      1.000   13.546785    0.000050   14.031066    0.000852   12.873418    0.000688   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 2.1647    1.3035   -0.3897   -0.2455    0.2552   23   264.51901061402    0.1030   -35.40079672279    0.0877   1111111111111111111       0.3480   0.0664      -0.555   0.068      -2.162   0.059      1.000   16.848405    0.000242   17.771077    0.010384   15.915154    0.004108   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.1209    0.0246   -0.2847   -0.3281    0.4632   23   264.47722116394    0.1030   -35.42211255676    0.0877   1111111111111111111       0.3842   0.0118      -0.632   0.012      -2.031   0.010      1.000   11.119932    0.000024   11.573189    0.000259   10.474080    0.000219   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.2342   -4.0144   -0.3656   -0.2483    0.5899   23   264.47954290478    0.1030   -35.48944754553    0.0877   1111111111111111111       0.3515   0.1006      -0.689   0.104      -1.793   0.090      1.000   17.588947    0.000360   18.628485    0.021532   16.611776    0.006917   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.5180   -0.7361    0.1674   -0.0013    0.3170   23   264.48534454848    0.1030   -35.43479138696    0.0877   1111111111111111111       0.4116   0.0183      -0.580   0.019      -2.014   0.016      1.000   14.133217    0.000065   14.639055    0.001182   13.441646    0.000919   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 1.5167   -2.7777    0.2053   -0.0147   -0.1052   23   264.50578709697    0.1030   -35.46882400763    0.0877   1111111111111111111       0.2877   0.0850      -0.449   0.088      -2.055   0.076      1.000   17.297730    0.000307   18.296785    0.016171   16.334618    0.005590   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-2.5496    3.0619    0.0371   -0.2226    0.4153   23   264.42263567131    0.1030   -35.37149808476    0.0877   1111111111111111111       0.2552   0.0528      -0.395   0.054      -2.037   0.047      1.000   16.409220    0.000193   17.318210    0.007165   15.480385    0.003017   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 1.2587   -1.0892   -0.0209    0.0079    0.2356   23   264.50049797436    0.1030   -35.44067603178    0.0877   1111111111111111111       0.3641   0.0422      -0.543   0.043      -2.029   0.038      1.000   15.960039    0.000155   16.614116    0.004209   15.163732    0.002496   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 1.8181   -2.4822   -0.2236   -0.3556    0.2333   23   264.51195312012    0.1030   -35.46389768446    0.0877   1111111111111111111       0.4332   0.0801      -0.313   0.082      -2.022   0.071      1.000   17.191431    0.000290   18.174847    0.014570   16.234346    0.005184   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.8739    1.6614   -0.0274    0.0267    0.2009   23   264.49261500947    0.1030   -35.39483504866    0.0877   1111111111111111111       0.2339   0.0460      -0.677   0.047      -2.262   0.041      1.000   16.134238    0.000169   16.845160    0.004998   15.303502    0.002728   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 1.4882   -0.2291   -0.0115   -0.1578    0.2972   23   264.50518833427    0.1030   -35.42633848769    0.0877   1111111111111111111       0.2988   0.0391      -0.446   0.040      -2.121   0.035      1.000   15.803876    0.000144   16.492533    0.003840   14.987138    0.002217   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.1289    0.0551    0.1409   -0.1828    0.3925   23   264.47738508156    0.1030   -35.42160371944    0.0877   1111111111111111111       0.3296   0.0118      -0.365   0.012      -1.864   0.010      1.000   11.656966    0.000024   12.156726    0.000341   10.965042    0.000275   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.2496    0.5073    0.3639   -0.1047    0.2621   23   264.46964487587    0.1030   -35.41406649344    0.0877   1111111111111111111       0.3879   0.0127      -0.072   0.013      -1.971   0.011      1.000   13.210204    0.000042   13.684831    0.000714   12.545954    0.000585   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-1.3706   -0.1111   -0.0410   -0.1990    0.0544   23   264.44671597727    0.1030   -35.42437327608    0.0877   1111111111111111111       0.3952   0.0380      -0.392   0.039      -2.114   0.034      1.000   15.745992    0.000140   16.351880    0.003481   14.982030    0.002224   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.1489    1.3415   -0.0332   -0.1209    0.1730   23   264.47779240975    0.1030   -35.40016500624    0.0877   1111111111111111111       0.2857   0.0283      -0.247   0.029      -2.140   0.025      1.000   15.114387    0.000103   15.680838    0.002204   14.377563    0.001538   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-1.2265    0.9130    0.0099   -0.1513    0.3626   23   264.44966841697    0.1030   -35.40730518157    0.0877   1111111111111111111       0.4681   0.0383      -0.438   0.039      -2.153   0.034      1.000   15.763802    0.000141   16.371772    0.003531   14.998444    0.002248   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.6552   -2.7278   -0.1897    0.2707    0.1575   23   264.48815613206    0.1030   -35.46799447076    0.0877   1111111111111111111       0.2765   0.0636      -0.452   0.065      -1.769   0.057      1.000   16.767035    0.000232   17.668877    0.009549   15.842459    0.003904   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.0049    0.2887   -0.3835   -0.0475    0.3009   23   264.47464944801    0.1030   -35.41771097789    0.0877   1111111111111111111       0.1276   0.0118      -0.544   0.012      -2.049   0.010      1.000   12.323195    0.000028   12.790595    0.000460   11.665346    0.000383   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 0.2492    2.2177   -0.1915   -0.0232    0.2849   23   264.47984394745    0.1030   -35.38556544068    0.0877   1111111111111111111       0.2607   0.0624      -0.430   0.064      -2.249   0.056      1.000   16.731671    0.000228   17.570909    0.008852   15.832936    0.003909   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-0.3469    0.9845   -0.0241    0.0170    0.2777   23   264.46765455559    0.1030   -35.40611474616    0.0877   1111111111111111111       0.3386   0.0228      -0.389   0.023      -1.668   0.020      1.000   14.635939    0.000082   15.162976    0.001599   13.927287    0.001193   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
 1.2276   -0.3156    0.1548   -0.2681    0.2354   23   264.49985748125    0.1030   -35.42778045839    0.0877   1111111111111111111       0.3124   0.0330      -0.601   0.034      -1.986   0.029      1.000   15.449634    0.000121   16.029855    0.002780   14.703171    0.001869   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-1.1343   -0.0480   -0.1551    0.0013    0.1255   23   264.45154945088    0.1030   -35.42332063576    0.0877   1111111111111111111       0.3411   0.0226      -0.357   0.023      -1.973   0.020      1.000   14.620184    0.000082   15.197077    0.001629   13.876199    0.001156   84.890040      9.99    9.99    1.564     899.501      84.890     235.451    1.2735210    1.2600079   -12.07149673410   31   1.00 
-1.1330   -0.3561    0.0562   -0.0412    0.1343   16   264.45157523421    0.0978   -35.42845637228    0.0792   4053243993967175680       0.2793   0.1123       0.870   0.141      -0.674   0.100      1.087   17.452896    0.003047   18.542330    0.025259   16.333544    0.013563    2.208786       nan     nan    1.446     834.994      43.249      81.803          nan    1.3096700   -12.07813802277   95   0.00 
-1.2652   -0.0554    0.0399    0.0708    0.1356   16   264.44887295951    0.1234   -35.42344447314    0.1037   4053246948904681728      -0.6948   0.1482      -3.801   0.180      -5.620   0.126      1.729   17.164671    0.003582   18.518707    0.078085   15.685508    0.024131    2.833200       nan     nan    1.852     474.231      13.913      45.298          nan    1.2780149   -12.07321662874   95   0.00 
-0.9090    0.0013    0.0305   -0.0366    0.1872   16   264.45615756316    0.0871   -35.42249924183    0.0706   4053244032621048960      -0.0221   0.0999      -7.308   0.125      -3.355   0.090      1.012   17.359913    0.003040   19.515604    0.057774   16.009243    0.004780    3.506361       nan     nan    1.560     845.035      18.815     279.774    1.2015011          nan   -12.07203869995   31   0.00 
